visit_id,constituency_id,visit_date,visit_time,location_ward,visit_type,visit_category,leader_name,leader_role,total_attendance,grievances_count,grievances_resolved_on_spot,public_sentiment,sentiment_score,photos_count,videos_count,media_coverage,recorded_by,verification_status,created_at,updated_at
3db4036b-9e90-48a8-9081-837f378b0eab,PC10,2025-01-05,11:45:00,Shadnagar,inspection,impromptu,MP Chevella,MP,509,22,3,negative,0.63,25,5,no,volunteer_7,pending,2025-01-05 20:00:00,2025-01-05 22:00:00
3a9cbef1-72d2-412b-aea4-e1771dbcb54e,PC10,2025-07-29,09:00:00,Maheshwaram,event,impromptu,MP Chevella,MP,65,46,15,negative,0.67,30,2,no,volunteer_3,verified,2025-07-29 20:00:00,2025-07-29 22:00:00
e89a7aa1-8167-482b-8586-bc61d5c5bdab,PC10,2025-10-01,17:45:00,Shadnagar,inspection,emergency,MP Chevella,Minister,583,15,20,very_negative,0.77,35,2,yes,volunteer_10,verified,2025-10-01 20:00:00,2025-10-01 22:00:00
4fb098f4-6292-41d1-b82a-fa8f20453a3d,PC10,2025-02-11,17:45:00,Kalwakurthy,public_meeting,impromptu,MP Chevella,MLA,1298,24,20,neutral,0.03,6,2,yes,volunteer_4,verified,2025-02-11 20:00:00,2025-02-11 22:00:00
cc41b54f-a880-423e-8055-d6ff13d3228d,PC10,2025-12-28,13:15:00,Chevella,office_hours,emergency,MP Chevella,MP,1670,8,12,very_negative,-0.24,14,2,no,volunteer_8,verified,2025-12-28 20:00:00,2025-12-28 22:00:00
d71794d0-aaca-4190-94cb-4fc59db1891a,PC10,2025-11-11,13:00:00,Shadnagar,office_hours,scheduled,MP Chevella,MLA,770,44,9,positive,0.62,47,5,yes,volunteer_19,pending,2025-11-11 20:00:00,2025-11-11 22:00:00
717c0064-23f6-4374-89e5-1c23169e22ab,PC10,2025-06-21,11:15:00,Shadnagar,public_meeting,emergency,MP Chevella,MLA,1404,39,9,neutral,0.48,37,1,yes,volunteer_6,verified,2025-06-21 20:00:00,2025-06-21 22:00:00
ece35a3c-8b9a-46a9-9331-cce05b9838d1,PC10,2025-09-28,09:30:00,Chevella,public_meeting,emergency,MP Chevella,MP,1331,38,2,neutral,-0.29,49,3,no,volunteer_19,pending,2025-09-28 20:00:00,2025-09-28 22:00:00
5fb1814e-02df-40c4-867f-837893d1ae4c,PC10,2025-01-11,16:15:00,Shadnagar,event,emergency,MP Chevella,Minister,1916,42,8,very_negative,0.88,31,0,no,volunteer_19,verified,2025-01-11 20:00:00,2025-01-11 22:00:00
84af30d7-080c-4bc7-80d3-b47b807f941f,PC10,2025-04-09,13:15:00,Kalwakurthy,event,impromptu,MP Chevella,MLA,278,50,9,negative,0.31,17,4,yes,volunteer_5,pending,2025-04-09 20:00:00,2025-04-09 22:00:00
cf4f95d5-3c89-4321-900e-5d795e9d14bb,PC10,2025-08-28,09:15:00,Chevella,house_visit,emergency,MP Chevella,Minister,202,49,18,very_positive,0.35,43,0,no,volunteer_17,pending,2025-08-28 20:00:00,2025-08-28 22:00:00
2bceaaf4-d7f0-48ef-9556-aeb27cdcc9f6,PC10,2025-02-16,10:30:00,Vicarabad,event,scheduled,MP Chevella,MP,78,15,5,negative,0.19,29,1,yes,volunteer_1,verified,2025-02-16 20:00:00,2025-02-16 22:00:00
d596d724-c260-4ed7-9a62-1b8b93cb7053,PC10,2025-12-14,13:45:00,Kalwakurthy,event,emergency,MP Chevella,MLA,981,49,15,neutral,0.36,43,3,no,volunteer_11,verified,2025-12-14 20:00:00,2025-12-14 22:00:00
11efab23-dbf1-43f5-b85e-02e1eeccb1ff,PC10,2025-04-18,12:30:00,Chevella,event,scheduled,MP Chevella,MLA,1325,15,7,negative,0.21,32,4,no,volunteer_14,verified,2025-04-18 20:00:00,2025-04-18 22:00:00
b64f69b1-50f7-4e13-88ce-3cab5f2995a7,PC10,2025-11-03,11:30:00,Maheshwaram,house_visit,scheduled,MP Chevella,MLA,1772,14,14,very_positive,0.21,19,3,no,volunteer_3,pending,2025-11-03 20:00:00,2025-11-03 22:00:00
462274ab-a959-456b-935c-012def310341,PC10,2025-03-13,17:45:00,Pargi,house_visit,impromptu,MP Chevella,MP,1586,30,10,very_negative,0.01,18,1,no,volunteer_20,verified,2025-03-13 20:00:00,2025-03-13 22:00:00
3e8b1df6-cd12-43fb-b24b-25efc681020f,PC10,2025-05-17,16:30:00,Maheshwaram,event,emergency,MP Chevella,MP,1859,33,19,very_positive,0.68,44,4,yes,volunteer_4,verified,2025-05-17 20:00:00,2025-05-17 22:00:00
f13d481c-9b34-4522-9b74-189b2efd1160,PC10,2025-10-20,10:45:00,Vicarabad,public_meeting,emergency,MP Chevella,Minister,623,37,2,neutral,0.58,15,0,yes,volunteer_11,verified,2025-10-20 20:00:00,2025-10-20 22:00:00
24a71515-59da-4a2b-a71e-12478f3a4a9a,PC10,2025-09-08,09:30:00,Kalwakurthy,event,impromptu,MP Chevella,MLA,502,38,2,very_negative,0.48,39,0,no,volunteer_14,verified,2025-09-08 20:00:00,2025-09-08 22:00:00
f50dfc1e-be81-49e4-b29a-33e02d4c1417,PC10,2025-11-13,15:30:00,Shadnagar,event,emergency,MP Chevella,MLA,615,28,18,positive,-0.24,14,0,no,volunteer_18,pending,2025-11-13 20:00:00,2025-11-13 22:00:00
81d2a162-3f0e-4119-aec5-0a53278f1d2e,PC10,2025-01-19,10:30:00,Pargi,office_hours,impromptu,MP Chevella,Minister,1591,8,18,positive,0.73,33,2,yes,volunteer_5,pending,2025-01-19 20:00:00,2025-01-19 22:00:00
3d4e99a4-6952-4116-bb86-0b5b305dda9a,PC10,2025-03-02,18:00:00,Maheshwaram,public_meeting,scheduled,MP Chevella,Minister,737,27,4,very_positive,0.74,19,4,yes,volunteer_5,verified,2025-03-02 20:00:00,2025-03-02 22:00:00
7f3a944b-a737-44f4-9158-d34eca29626a,PC10,2025-03-26,12:45:00,Chevella,office_hours,emergency,MP Chevella,MP,504,39,20,negative,0.54,20,1,no,volunteer_12,verified,2025-03-26 20:00:00,2025-03-26 22:00:00
586a56ba-87da-41bb-9259-5663bb7ed9f4,PC10,2025-07-17,10:00:00,Pargi,house_visit,impromptu,MP Chevella,MLA,608,46,20,positive,0.37,29,4,yes,volunteer_14,verified,2025-07-17 20:00:00,2025-07-17 22:00:00
f8819a39-342a-42ee-a410-9561b1dcf4b0,PC10,2025-01-27,16:00:00,Tandur,event,impromptu,MP Chevella,MP,1881,23,14,positive,0.19,36,0,no,volunteer_11,verified,2025-01-27 20:00:00,2025-01-27 22:00:00
f3456200-465f-4700-be80-4e06b98be646,PC10,2025-01-09,15:00:00,Pargi,office_hours,emergency,MP Chevella,Minister,155,20,20,very_negative,0.56,49,4,no,volunteer_11,verified,2025-01-09 20:00:00,2025-01-09 22:00:00
b4711aaf-ed13-4eab-8d99-4187fdec00fa,PC10,2025-08-13,10:45:00,Tandur,office_hours,impromptu,MP Chevella,MLA,993,30,20,very_negative,-0.27,45,0,no,volunteer_13,pending,2025-08-13 20:00:00,2025-08-13 22:00:00
8eba91c2-e988-4f27-b69a-686fc6995c12,PC10,2025-08-12,13:15:00,Tandur,house_visit,impromptu,MP Chevella,Minister,1188,35,2,very_positive,0.73,38,5,no,volunteer_7,verified,2025-08-12 20:00:00,2025-08-12 22:00:00
c6a1ba7b-3b3c-4ffe-9d80-1e8867417082,PC10,2025-03-01,15:45:00,Tandur,event,scheduled,MP Chevella,MLA,820,35,11,very_positive,0.52,6,0,no,volunteer_9,verified,2025-03-01 20:00:00,2025-03-01 22:00:00
39e5b516-6929-478c-816d-a0b07c8cf1d2,PC10,2025-12-13,15:45:00,Maheshwaram,event,emergency,MP Chevella,Minister,1496,37,5,negative,-0.11,11,5,yes,volunteer_2,verified,2025-12-13 20:00:00,2025-12-13 22:00:00
3c25fcd5-ef79-4747-a3e7-d1d526a6e598,PC10,2025-12-07,13:45:00,Vicarabad,inspection,scheduled,MP Chevella,MLA,786,23,10,positive,-0.25,27,1,no,volunteer_14,pending,2025-12-07 20:00:00,2025-12-07 22:00:00
9f1263c3-f20a-4b25-b868-d808a94b9739,PC10,2025-10-08,18:00:00,Pargi,office_hours,emergency,MP Chevella,MP,401,48,7,neutral,0.81,19,3,yes,volunteer_19,pending,2025-10-08 20:00:00,2025-10-08 22:00:00
fd06be61-3985-475a-b778-a4a0b7725d23,PC10,2025-10-27,12:15:00,Maheshwaram,public_meeting,scheduled,MP Chevella,MP,795,47,9,neutral,0.72,41,4,no,volunteer_20,pending,2025-10-27 20:00:00,2025-10-27 22:00:00
1048c789-4876-4938-8c20-01828513cebe,PC10,2025-08-21,11:45:00,Tandur,inspection,emergency,MP Chevella,MLA,288,36,20,positive,0.87,24,4,no,volunteer_8,verified,2025-08-21 20:00:00,2025-08-21 22:00:00
48a68536-8eb5-4595-8776-3e4210cf62d2,PC10,2025-09-27,12:45:00,Kalwakurthy,house_visit,impromptu,MP Chevella,MP,446,38,7,neutral,-0.04,8,5,no,volunteer_10,verified,2025-09-27 20:00:00,2025-09-27 22:00:00
fd417338-9b93-49f8-bdf7-31ae4958478e,PC10,2025-09-27,14:30:00,Pargi,event,scheduled,MP Chevella,MLA,786,12,3,positive,0.34,32,2,no,volunteer_18,verified,2025-09-27 20:00:00,2025-09-27 22:00:00
883356b4-dac9-4438-953e-2b95f8443baa,PC10,2025-03-01,10:45:00,Vicarabad,event,emergency,MP Chevella,MP,73,5,4,neutral,0.59,50,0,yes,volunteer_6,verified,2025-03-01 20:00:00,2025-03-01 22:00:00
a50718d0-23c9-4880-9359-6fdc10534dfe,PC10,2025-11-15,09:30:00,Kalwakurthy,event,scheduled,MP Chevella,MLA,1475,40,16,negative,-0.29,15,5,no,volunteer_12,verified,2025-11-15 20:00:00,2025-11-15 22:00:00
0e512c26-2bca-484d-bc57-cc4ba5081220,PC10,2025-02-02,11:30:00,Vicarabad,office_hours,emergency,MP Chevella,Minister,1200,8,15,neutral,0.06,8,1,yes,volunteer_1,verified,2025-02-02 20:00:00,2025-02-02 22:00:00
9d23b624-837e-4f66-9c40-40f5cf8a1ee4,PC10,2025-08-07,11:30:00,Shadnagar,public_meeting,impromptu,MP Chevella,Minister,1370,41,3,negative,0.4,40,1,no,volunteer_3,verified,2025-08-07 20:00:00,2025-08-07 22:00:00
9bdf13c2-6e4d-417f-bea8-1c8e56398030,PC10,2025-08-15,13:15:00,Tandur,house_visit,impromptu,MP Chevella,MLA,314,16,7,positive,0.09,7,4,yes,volunteer_16,verified,2025-08-15 20:00:00,2025-08-15 22:00:00
7776bc63-bd9d-43e5-9d54-fd7cb52f90af,PC10,2025-10-15,12:30:00,Tandur,house_visit,impromptu,MP Chevella,MLA,1775,19,9,very_negative,0.04,34,4,yes,volunteer_18,verified,2025-10-15 20:00:00,2025-10-15 22:00:00
31dfd0c7-412b-422b-99b7-324bc575562a,PC10,2025-05-20,08:45:00,Maheshwaram,inspection,impromptu,MP Chevella,MP,594,30,14,very_positive,0.78,35,3,no,volunteer_4,pending,2025-05-20 20:00:00,2025-05-20 22:00:00
295094b1-98a5-444c-be82-146a2e39126e,PC10,2025-09-22,16:15:00,Vicarabad,event,impromptu,MP Chevella,Minister,1424,28,2,negative,0.69,14,3,yes,volunteer_12,verified,2025-09-22 20:00:00,2025-09-22 22:00:00
92ecc95b-cd92-4806-a7a7-5e83a6fa6e7e,PC10,2025-12-19,16:15:00,Pargi,event,emergency,MP Chevella,MLA,631,38,8,neutral,0.61,34,2,yes,volunteer_14,verified,2025-12-19 20:00:00,2025-12-19 22:00:00
aa1cf5e0-1708-4873-b788-29b777a1423d,PC10,2025-07-01,18:45:00,Pargi,office_hours,emergency,MP Chevella,MLA,1352,14,16,positive,0.71,23,2,no,volunteer_6,verified,2025-07-01 20:00:00,2025-07-01 22:00:00
e4291b2c-1bef-4df8-9b20-9280bb1d822d,PC10,2025-06-23,09:30:00,Shadnagar,office_hours,emergency,MP Chevella,Minister,752,50,5,neutral,0.89,13,3,no,volunteer_16,verified,2025-06-23 20:00:00,2025-06-23 22:00:00
c83ffa0d-08bd-4edf-b6d7-9b1fafe6ceba,PC10,2025-09-13,13:45:00,Pargi,event,emergency,MP Chevella,MP,445,43,7,negative,-0.13,5,3,yes,volunteer_14,verified,2025-09-13 20:00:00,2025-09-13 22:00:00
77b4c258-22a5-4aea-b344-e388384e7a5e,PC10,2025-10-09,17:15:00,Vicarabad,inspection,scheduled,MP Chevella,MP,1235,44,2,negative,-0.13,19,1,yes,volunteer_19,verified,2025-10-09 20:00:00,2025-10-09 22:00:00
0d958761-1df9-470e-a167-557a94fdd4b4,PC10,2025-06-10,08:45:00,Tandur,house_visit,emergency,MP Chevella,MLA,888,27,14,very_positive,0.3,45,4,no,volunteer_14,verified,2025-06-10 20:00:00,2025-06-10 22:00:00
ac4e1fdb-9094-482a-bb74-3e60e1d0ca58,PC10,2025-06-02,13:45:00,Shadnagar,inspection,emergency,MP Chevella,MLA,1762,16,16,very_negative,0.06,7,1,no,volunteer_17,verified,2025-06-02 20:00:00,2025-06-02 22:00:00
21439ca5-f315-440e-8d3b-5cb15cd306d1,PC10,2025-07-20,08:00:00,Vicarabad,house_visit,emergency,MP Chevella,MP,1435,25,6,very_negative,0.45,26,0,no,volunteer_19,verified,2025-07-20 20:00:00,2025-07-20 22:00:00
143a4ae7-4277-4c50-be87-3baed6c09000,PC10,2025-11-30,15:00:00,Pargi,event,emergency,MP Chevella,MP,832,6,19,negative,-0.14,12,1,yes,volunteer_14,verified,2025-11-30 20:00:00,2025-11-30 22:00:00
026410c6-29de-4c4c-9ae1-36174bf6c8a0,PC10,2025-03-07,17:30:00,Pargi,inspection,impromptu,MP Chevella,MLA,1351,47,14,neutral,0.4,11,5,no,volunteer_17,pending,2025-03-07 20:00:00,2025-03-07 22:00:00
dceb3d1a-7c63-46e4-94d0-49a60a4cdc44,PC10,2025-07-06,08:15:00,Maheshwaram,public_meeting,scheduled,MP Chevella,MP,1625,15,16,positive,0.16,46,4,no,volunteer_3,pending,2025-07-06 20:00:00,2025-07-06 22:00:00
bb4c72d7-fcff-43a7-9f7c-a9ce48dc6e76,PC10,2025-02-21,16:45:00,Shadnagar,inspection,scheduled,MP Chevella,Minister,995,19,19,positive,0.7,21,2,no,volunteer_6,verified,2025-02-21 20:00:00,2025-02-21 22:00:00
66706369-086a-4073-ad97-76b4f52b102f,PC10,2025-09-25,14:30:00,Shadnagar,public_meeting,emergency,MP Chevella,MLA,335,35,6,negative,0.9,6,4,no,volunteer_13,verified,2025-09-25 20:00:00,2025-09-25 22:00:00
3d88be6d-1fc0-4b26-b845-41323807c326,PC10,2025-12-30,15:30:00,Vicarabad,inspection,emergency,MP Chevella,MP,755,10,5,negative,0.31,38,1,yes,volunteer_16,verified,2025-12-30 20:00:00,2025-12-30 22:00:00
ae294a59-d70c-48b8-9678-5e596772ec7f,PC10,2025-11-27,10:00:00,Tandur,public_meeting,scheduled,MP Chevella,MLA,627,39,5,negative,0.53,37,4,yes,volunteer_15,verified,2025-11-27 20:00:00,2025-11-27 22:00:00
9566baf1-387a-4daf-aad0-ca7296e8db8e,PC10,2025-03-09,15:45:00,Shadnagar,public_meeting,emergency,MP Chevella,MP,336,45,11,neutral,0.3,50,2,yes,volunteer_2,verified,2025-03-09 20:00:00,2025-03-09 22:00:00
f84e4085-c1ab-4b0c-8267-9b959587d425,PC10,2025-08-15,12:45:00,Chevella,house_visit,scheduled,MP Chevella,MP,1127,24,18,very_positive,0.14,13,4,no,volunteer_14,verified,2025-08-15 20:00:00,2025-08-15 22:00:00
3ae9cfa5-35f3-4054-881e-99f56b98ba2c,PC10,2025-12-25,13:00:00,Chevella,event,impromptu,MP Chevella,MP,778,15,19,negative,0.73,20,3,yes,volunteer_17,pending,2025-12-25 20:00:00,2025-12-25 22:00:00
e460dd91-6c45-4e9c-bb7c-81b42edef269,PC10,2025-09-18,11:15:00,Chevella,office_hours,emergency,MP Chevella,MP,1734,21,5,neutral,0.14,49,5,no,volunteer_17,pending,2025-09-18 20:00:00,2025-09-18 22:00:00
b570349b-d2a0-4dad-a7b6-92a031a8f16d,PC10,2025-07-25,11:30:00,Shadnagar,event,impromptu,MP Chevella,MLA,1627,29,14,neutral,-0.05,30,0,yes,volunteer_4,pending,2025-07-25 20:00:00,2025-07-25 22:00:00
79a1a609-81e0-4d7a-b590-a973c7079d8c,PC10,2025-05-19,08:00:00,Kalwakurthy,inspection,emergency,MP Chevella,MLA,885,13,7,very_negative,0.76,49,4,yes,volunteer_13,verified,2025-05-19 20:00:00,2025-05-19 22:00:00
83f274f7-8634-43e1-9a4b-1a740e92dcdb,PC10,2025-11-18,09:00:00,Maheshwaram,event,scheduled,MP Chevella,MLA,1337,48,9,very_negative,0.39,40,2,yes,volunteer_19,verified,2025-11-18 20:00:00,2025-11-18 22:00:00
3d802e15-1a5a-43c8-abe6-8406f3b61f0a,PC10,2025-02-28,08:45:00,Maheshwaram,inspection,scheduled,MP Chevella,MP,1902,41,15,very_positive,-0.14,27,1,no,volunteer_15,pending,2025-02-28 20:00:00,2025-02-28 22:00:00
c3cb3a4c-b416-447c-bdb5-4c8b9cbc61f4,PC10,2025-06-06,08:45:00,Vicarabad,office_hours,impromptu,MP Chevella,MP,61,6,10,very_positive,0.05,16,5,no,volunteer_8,verified,2025-06-06 20:00:00,2025-06-06 22:00:00
bd8c4d7e-7f1d-4502-9fd1-fe645bd7a24a,PC10,2025-05-24,10:30:00,Maheshwaram,public_meeting,emergency,MP Chevella,MLA,119,35,14,negative,-0.19,32,4,yes,volunteer_16,verified,2025-05-24 20:00:00,2025-05-24 22:00:00
a36408e6-ecba-4bd7-8ecb-b9dc23ae0098,PC10,2025-05-30,09:00:00,Pargi,office_hours,emergency,MP Chevella,MLA,1870,50,11,positive,-0.01,7,4,no,volunteer_12,verified,2025-05-30 20:00:00,2025-05-30 22:00:00
a31211ad-0579-4cce-b540-0347f138cc28,PC10,2025-12-25,11:30:00,Maheshwaram,office_hours,emergency,MP Chevella,Minister,926,15,5,very_positive,0.16,26,3,yes,volunteer_11,pending,2025-12-25 20:00:00,2025-12-25 22:00:00
fd8a721b-92bc-4ed4-ba6b-7e15b9208322,PC10,2025-02-12,18:45:00,Vicarabad,house_visit,emergency,MP Chevella,Minister,1279,12,8,positive,0.7,27,1,no,volunteer_4,pending,2025-02-12 20:00:00,2025-02-12 22:00:00
ca3595e7-59c0-4583-9e59-d562bbe04f2b,PC10,2025-07-27,18:30:00,Chevella,event,emergency,MP Chevella,MLA,445,22,16,negative,0.79,46,1,yes,volunteer_5,verified,2025-07-27 20:00:00,2025-07-27 22:00:00
10ae46f7-1581-4cb6-9e19-1e822b42dbc3,PC10,2025-01-08,13:15:00,Chevella,house_visit,scheduled,MP Chevella,Minister,1981,39,9,very_negative,0.21,48,3,no,volunteer_4,pending,2025-01-08 20:00:00,2025-01-08 22:00:00
ee96e068-e2ee-4752-b2a7-241ca52ab815,PC10,2025-11-26,12:15:00,Vicarabad,public_meeting,emergency,MP Chevella,Minister,1015,41,7,neutral,0.27,40,0,no,volunteer_20,pending,2025-11-26 20:00:00,2025-11-26 22:00:00
269fd013-3ac6-45e2-a95e-e70fd83bb571,PC10,2025-11-08,13:15:00,Tandur,public_meeting,impromptu,MP Chevella,MLA,1990,38,5,very_negative,-0.05,29,3,no,volunteer_19,pending,2025-11-08 20:00:00,2025-11-08 22:00:00
78a13a85-026b-44b2-ac9a-967c9669521e,PC10,2025-03-24,09:15:00,Maheshwaram,event,emergency,MP Chevella,Minister,766,9,7,positive,-0.26,31,5,no,volunteer_1,pending,2025-03-24 20:00:00,2025-03-24 22:00:00
c34866a7-4f86-4f81-90dd-07801e8126bc,PC10,2025-07-08,08:30:00,Tandur,event,impromptu,MP Chevella,MP,462,13,16,very_negative,0.64,31,0,yes,volunteer_6,verified,2025-07-08 20:00:00,2025-07-08 22:00:00
5cc7cb79-541f-482b-acbb-1aec42a7d758,PC10,2025-11-10,13:30:00,Chevella,house_visit,scheduled,MP Chevella,Minister,1631,11,8,neutral,0.29,6,0,no,volunteer_15,pending,2025-11-10 20:00:00,2025-11-10 22:00:00
617e4c73-73da-4b2a-96cf-da354ecb48f3,PC10,2025-03-25,08:00:00,Kalwakurthy,house_visit,emergency,MP Chevella,MP,1223,35,7,neutral,0.51,29,5,no,volunteer_3,verified,2025-03-25 20:00:00,2025-03-25 22:00:00
5f6f68cc-ab0a-4fb1-a1da-51814b451979,PC10,2025-09-21,08:45:00,Tandur,house_visit,emergency,MP Chevella,MLA,1435,36,11,very_negative,0.2,38,1,no,volunteer_2,verified,2025-09-21 20:00:00,2025-09-21 22:00:00
fa185609-cced-45d7-a633-b4193b3878db,PC10,2025-11-28,18:30:00,Vicarabad,house_visit,emergency,MP Chevella,MLA,317,21,15,neutral,0.16,48,4,yes,volunteer_6,verified,2025-11-28 20:00:00,2025-11-28 22:00:00
e4ef4290-bb6e-423d-a302-ca2ff30c377c,PC10,2025-07-19,08:45:00,Vicarabad,event,impromptu,MP Chevella,Minister,212,12,15,negative,0.27,22,2,yes,volunteer_3,verified,2025-07-19 20:00:00,2025-07-19 22:00:00
a03f961b-8865-49d7-8dc8-5e7faace8100,PC10,2025-02-22,15:45:00,Chevella,public_meeting,emergency,MP Chevella,MP,473,34,8,neutral,0.74,49,1,yes,volunteer_7,pending,2025-02-22 20:00:00,2025-02-22 22:00:00
fb1ecf05-d9e8-4071-94ce-a520d184e22b,PC10,2025-12-13,14:30:00,Pargi,inspection,scheduled,MP Chevella,MLA,847,28,15,positive,-0.15,49,3,no,volunteer_8,verified,2025-12-13 20:00:00,2025-12-13 22:00:00
ab73d493-4777-4ded-82ac-f8217c21ba76,PC10,2025-03-16,17:45:00,Tandur,event,emergency,MP Chevella,MLA,511,37,9,positive,0.69,9,1,no,volunteer_1,verified,2025-03-16 20:00:00,2025-03-16 22:00:00
47982446-1b4c-4ffa-8641-28bbf5bb242a,PC10,2025-07-08,10:15:00,Kalwakurthy,public_meeting,scheduled,MP Chevella,MLA,1280,49,6,negative,0.71,7,0,yes,volunteer_3,pending,2025-07-08 20:00:00,2025-07-08 22:00:00
a1679220-7ead-4baf-b2a7-5429d3743430,PC10,2025-02-01,17:00:00,Vicarabad,public_meeting,emergency,MP Chevella,Minister,1609,16,4,neutral,0.25,48,4,no,volunteer_7,verified,2025-02-01 20:00:00,2025-02-01 22:00:00
21193c53-4933-44ce-85a3-25c8e37ed265,PC10,2025-07-25,10:15:00,Vicarabad,public_meeting,scheduled,MP Chevella,Minister,1003,16,13,very_negative,-0.16,16,2,no,volunteer_19,pending,2025-07-25 20:00:00,2025-07-25 22:00:00
fb2b41a2-4b8a-486c-b8af-f552c9533dd7,PC10,2025-09-06,13:30:00,Kalwakurthy,office_hours,scheduled,MP Chevella,MP,323,39,20,neutral,0.47,28,0,no,volunteer_7,verified,2025-09-06 20:00:00,2025-09-06 22:00:00
35d59baf-00a4-49c9-a127-665a9cfbf89f,PC10,2025-05-04,10:30:00,Chevella,event,scheduled,MP Chevella,MLA,1556,15,11,neutral,-0.03,32,0,no,volunteer_20,verified,2025-05-04 20:00:00,2025-05-04 22:00:00
d72fda47-37b6-42c1-a3e4-a6a5837b2147,PC10,2025-07-26,10:15:00,Vicarabad,event,emergency,MP Chevella,MP,695,14,15,positive,0.82,44,3,yes,volunteer_13,verified,2025-07-26 20:00:00,2025-07-26 22:00:00
302e9e7c-8e76-493d-9788-ba84ef02ab30,PC10,2025-08-17,11:30:00,Tandur,inspection,impromptu,MP Chevella,Minister,1483,42,15,negative,0.19,33,4,yes,volunteer_6,pending,2025-08-17 20:00:00,2025-08-17 22:00:00
92d204b7-1c39-451f-a2b2-1b9d1d5db5f6,PC10,2025-05-28,09:00:00,Tandur,office_hours,impromptu,MP Chevella,Minister,1656,16,16,very_positive,0.88,12,2,no,volunteer_20,verified,2025-05-28 20:00:00,2025-05-28 22:00:00
631a6a98-fcb2-42e5-a815-092d9417f7f5,PC10,2025-10-23,09:00:00,Maheshwaram,office_hours,impromptu,MP Chevella,MP,1580,35,9,negative,0.13,50,2,yes,volunteer_7,pending,2025-10-23 20:00:00,2025-10-23 22:00:00
56bc46eb-7f53-4c72-ab08-2ddc7102d55d,PC10,2025-04-25,17:45:00,Maheshwaram,public_meeting,scheduled,MP Chevella,MP,341,9,8,very_positive,0.07,46,4,no,volunteer_11,pending,2025-04-25 20:00:00,2025-04-25 22:00:00
df8aad2b-3f61-4022-90e7-0911e317ac3b,PC10,2025-01-26,14:45:00,Pargi,office_hours,emergency,MP Chevella,MP,1684,24,11,negative,0.15,23,0,no,volunteer_1,pending,2025-01-26 20:00:00,2025-01-26 22:00:00
b093aa9f-92ee-41a3-abd8-23dd8c323a1f,PC10,2025-02-01,11:30:00,Kalwakurthy,event,emergency,MP Chevella,MLA,1069,43,4,negative,0.56,46,4,no,volunteer_17,verified,2025-02-01 20:00:00,2025-02-01 22:00:00
ed777565-d902-497c-8507-6808d2484ab9,PC10,2025-01-02,10:00:00,Chevella,office_hours,impromptu,MP Chevella,Minister,537,9,6,very_positive,0.62,45,5,no,volunteer_14,verified,2025-01-02 20:00:00,2025-01-02 22:00:00
8f9b89ab-0142-4891-adc4-ac1be4fa3b21,PC10,2025-06-13,09:30:00,Vicarabad,office_hours,emergency,MP Chevella,MLA,1841,41,18,very_negative,0.53,13,0,yes,volunteer_19,verified,2025-06-13 20:00:00,2025-06-13 22:00:00
14789434-fb3d-42e4-972b-619f4193a484,PC10,2025-05-27,10:30:00,Maheshwaram,office_hours,emergency,MP Chevella,Minister,1908,12,14,positive,0.52,21,1,yes,volunteer_10,verified,2025-05-27 20:00:00,2025-05-27 22:00:00
c17e44a5-6192-4734-ac9a-50b3171f9714,PC10,2025-07-12,17:30:00,Kalwakurthy,event,scheduled,MP Chevella,MLA,184,31,11,neutral,0.71,6,1,yes,volunteer_12,verified,2025-07-12 20:00:00,2025-07-12 22:00:00
d7b6a257-3372-4e36-b47b-9a874d6f4125,PC10,2025-04-11,12:30:00,Shadnagar,office_hours,impromptu,MP Chevella,MP,460,23,19,neutral,0.82,24,1,yes,volunteer_16,verified,2025-04-11 20:00:00,2025-04-11 22:00:00
4cd005b7-a240-4860-bf54-d9bcf9e27c1f,PC10,2025-05-10,10:15:00,Vicarabad,event,impromptu,MP Chevella,MLA,811,29,18,very_positive,-0.19,34,5,no,volunteer_11,pending,2025-05-10 20:00:00,2025-05-10 22:00:00
c3b3bbac-c692-4aa2-abba-0345845b2e02,PC10,2025-08-06,18:30:00,Tandur,public_meeting,scheduled,MP Chevella,MP,738,16,9,neutral,-0.08,48,3,yes,volunteer_9,pending,2025-08-06 20:00:00,2025-08-06 22:00:00
c4eba641-5ace-4656-abdd-ad454694f93a,PC10,2025-01-16,09:00:00,Kalwakurthy,event,impromptu,MP Chevella,MLA,1441,40,18,positive,0.3,34,5,no,volunteer_14,verified,2025-01-16 20:00:00,2025-01-16 22:00:00
0216c9fd-1b2a-488d-9eec-fe4265cd44f8,PC10,2025-06-29,15:15:00,Vicarabad,office_hours,emergency,MP Chevella,MLA,1487,40,19,very_positive,0.22,30,1,yes,volunteer_3,verified,2025-06-29 20:00:00,2025-06-29 22:00:00
9e3224bf-3d88-4d50-ac5a-1cc0166fa32b,PC10,2025-10-07,12:15:00,Shadnagar,house_visit,emergency,MP Chevella,Minister,1046,29,15,neutral,0.71,41,3,no,volunteer_15,pending,2025-10-07 20:00:00,2025-10-07 22:00:00
acb8d081-094b-4c6f-bc26-b16e22344d45,PC10,2025-07-28,12:00:00,Kalwakurthy,event,scheduled,MP Chevella,MP,1133,14,6,negative,-0.17,19,2,yes,volunteer_19,pending,2025-07-28 20:00:00,2025-07-28 22:00:00
