alert_id,constituency_id,alert_type,alert_category,title,description,severity,urgency,location_type,location_ward,location_village,location_coordinates,affected_area_radius_km,potential_impact,estimated_people_affected,estimated_voters_affected,political_risk_score,source_type,source_name,source_credibility,reported_by,incident_time,detected_at,reported_at,status,priority,assigned_to,assigned_at,escalated_to,escalation_level,actions_taken,resolution_notes,resolved_by,resolved_at,resolution_time_mins,requires_followup,followup_date,followup_notes,photos,videos,documents,media_coverage,related_alerts,related_promises,related_visits,ai_sentiment_score,ai_risk_prediction,ai_recommended_actions,created_at,updated_at
03c9462e-a0d1-4d30-a538-897adfe4c76a,PC12,crisis,health,Alert in Nagarkurnool,Detailed alert description for Nagarkurnool,medium,within_24h,ward,Narayanpet,,"{""lat"": 17.48601, ""lng"": 78.688163}",,low,6715,4386,21,news,,medium,volunteer_13,2025-06-25 19:52:00,2025-06-25 19:52:00,2025-06-25 19:52:00,monitoring,p2_medium,coordinator_2,2025-06-25 21:28:00,,3,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-06-26T02:52:00"", ""outcome"": ""Partial""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-06-26T18:52:00"", ""outcome"": ""Partial""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-06-26T06:52:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_f79b0123-927d-4f54-b8b6-ac966d78bbe4.jpg"", ""photo_6406614a-dc6e-475d-8115-5c9d46419912.jpg"", ""photo_cd3b36af-35d7-44d7-a3a7-8c05d7dd7246.jpg""]","[""video_051c7fe4-47cb-4c82-9b70-cd7696169e29.mp4""]","[""doc_029e4654-d757-40bc-aac9-35cc189542bb.pdf"", ""doc_6470bb56-4aa0-4dff-9d44-8e0ade6e184c.pdf"", ""doc_1d24a67b-9827-4cb4-89ca-5a5d937b1e3f.pdf""]",True,"[""7adb192f-3d88-4b26-a28d-84bb1d15fe15""]","[""65911f30-3d99-4295-b16f-e6118e91c2d2""]",[],0.03,,[],2025-06-25 19:52:00,2025-06-26 21:52:00
7cca4b3e-46c4-4fe0-acc8-3af35ed6fd81,PC12,threat,law_order,Alert in Kalwakurthy,Detailed alert description for Nagarkurnool,low,within_24h,constituency_wide,Narayanpet,,,,high,4488,1999,49,social_media,,high,volunteer_27,2025-08-29 23:57:00,2025-08-30 02:57:00,2025-08-30 02:57:00,false_alarm,p3_low,coordinator_4,2025-08-30 03:49:00,,0,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-08-30T19:57:00"", ""outcome"": ""Successful""}, {""action"": ""Site visit"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-08-30T18:57:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-08-30T04:57:00"", ""outcome"": ""In Progress""}]",Issue resolved through immediate action,coordinator_1,2025-09-03 11:57:00,2738.0,True,2025-09-26,Monitor situation for 16 days,[],[],"[""doc_cbfd4098-8076-46fe-bf25-56318a5dea94.pdf""]",True,"[""dd53c01a-2e23-4e33-aa38-bb21ad6679a3"", ""9aee75ce-8428-4ef5-b13c-5bf3953d0660""]","[""5b98637d-b222-407f-9ac8-000f68ebe671""]",[],,high_risk,"[""Deploy resources"", ""Monitor situation"", ""Coordinate with authorities"", ""Public communication""]",2025-08-30 02:57:00,2025-08-31 21:57:00
17dbf552-7b91-4495-9dc7-445f541ea679,PC12,milestone,health,Alert in Makthal,Detailed alert description for Nagarkurnool,high,within_week,constituency_wide,Kalwakurthy,Village A,"{""lat"": 18.171227, ""lng"": 79.049039}",14.57,medium,3878,4450,73,field_report,Twitter Monitor,high,volunteer_2,2025-02-24 10:41:00,2025-02-24 20:41:00,2025-02-24 20:41:00,action_taken,p1_high,coordinator_3,2025-02-24 22:01:00,senior_officer_1,3,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-02-25T19:41:00"", ""outcome"": ""Successful""}]",,,,,,,,[],[],"[""doc_d7c9c404-5c33-4449-bb25-3c4a8593aa31.pdf"", ""doc_46537103-89fc-4dc9-836d-572ad41b8378.pdf""]",True,[],"[""914ecba2-df33-4521-9149-1aa75450a097"", ""773c1334-d974-4356-aac0-60c683bc8999""]","[""48cc571a-bc8c-40a0-ad5b-4448eaee0e2a"", ""7eaabbc9-4a1f-4661-a17b-90edfec0a738"", ""08b32908-06c8-4a12-babf-59b9d3f3873b""]",0.5,low_risk,"[""Public communication"", ""Immediate site visit""]",2025-02-24 20:41:00,2025-02-26 01:41:00
1e882afd-9e22-4f9b-8821-e623fece0c68,PC12,anomaly,infrastructure,Alert in Shadnagar,Detailed alert description for Nagarkurnool,high,within_week,constituency_wide,Devarkadra,Village C,"{""lat"": 17.678778, ""lng"": 78.922959}",,low,7757,1729,28,ai_detection,Community Leader,medium,volunteer_2,2025-06-24 21:41:00,2025-06-25 06:41:00,2025-06-25 06:41:00,new,p1_high,coordinator_5,,senior_officer_1,1,[],,,,,,,,"[""photo_1971cc4e-ebe0-4f34-bdba-e4a25903d638.jpg"", ""photo_7a388d6f-de8d-49ff-bf57-fc4a04483772.jpg"", ""photo_5bc66955-f8a2-4bbc-ab88-cff94327c124.jpg"", ""photo_cfd8e0c5-4df5-4dad-a54d-64acc39d0360.jpg"", ""photo_2e3bb48a-d7a9-4660-b80d-7e12e580e307.jpg""]","[""video_7df8dd9a-6780-45d4-816b-cba8a59886da.mp4""]","[""doc_5bfeecd7-220c-4440-bbd0-e48b8be4be1d.pdf""]",True,"[""29156af4-984c-4f50-ac2a-9c8d2441f3df"", ""28745eb1-ac44-4725-86bb-0109e5f94387""]",[],"[""054cc848-3b80-41f5-a89d-3c88a9869078"", ""e5168b82-fc77-41a0-b078-a7722f485ad6""]",-0.14,low_risk,"[""Deploy resources"", ""Immediate site visit"", ""Monitor situation"", ""Immediate site visit""]",2025-06-25 06:41:00,2025-06-26 04:41:00
66d6282f-7f86-4504-9ef3-781b6291c806,PC12,crisis,infrastructure,Alert in Nagarkurnool,Detailed alert description for Nagarkurnool,critical,immediate,ward,Achampet,Village C,"{""lat"": 17.863578, ""lng"": 78.990892}",,low,1170,4228,45,news,Twitter Monitor,medium,volunteer_23,2025-03-09 00:21:00,2025-03-09 08:21:00,2025-03-09 08:21:00,resolved,p0_critical,coordinator_1,2025-03-09 09:31:00,senior_officer_2,0,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-03-09T20:21:00"", ""outcome"": ""Successful""}, {""action"": ""Site visit"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-03-10T07:21:00"", ""outcome"": ""Successful""}, {""action"": ""Site visit"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-03-10T02:21:00"", ""outcome"": ""Successful""}]",Issue resolved through immediate action,coordinator_2,2025-03-11 02:21:00,2804.0,False,2025-03-16,,"[""photo_aea74148-3b84-48ff-af2b-2125035d41e7.jpg"", ""photo_6a10a519-14a5-4f50-a4a7-949fc815b123.jpg"", ""photo_8edc7f70-69c6-4369-8aee-41d5002e0e4d.jpg""]",[],"[""doc_97127fca-73c3-4ed1-876f-4844192fc9e3.pdf""]",False,"[""b983f2c9-e1a8-4314-806f-361d2d8642f7"", ""e7b1654f-2fe3-43cc-a464-5873c083ca22""]",[],"[""cd4c4936-1a94-4000-bf43-90d7d9990643"", ""27c5ce44-290a-4b8d-ac3b-bb9056b59464"", ""a118cbf9-b893-48b8-a022-beb04f59b135""]",,medium_risk,"[""Monitor situation"", ""Public communication"", ""Immediate site visit"", ""Monitor situation""]",2025-03-09 08:21:00,2025-03-10 00:21:00
924a3103-71f6-4e0d-9b14-c9f3a6c80c03,PC12,crisis,infrastructure,Alert in Narayanpet,Detailed alert description for Nagarkurnool,medium,within_week,ward,Devarkadra,Village A,,6.51,medium,6274,4335,53,ai_detection,Community Leader,high,volunteer_29,2025-08-21 21:29:00,2025-08-22 07:29:00,2025-08-22 07:29:00,acknowledged,p2_medium,coordinator_5,2025-08-22 08:13:00,,3,[],,,,,,,,"[""photo_e492d507-3d5b-457e-9122-e8af068b6db1.jpg""]","[""video_c00fb295-78c1-4a34-9d3a-db98c9e27732.mp4""]","[""doc_a04377d0-55f4-474e-a18c-77a928be0adf.pdf""]",False,"[""a59a2cb8-d798-4b3c-88e4-927f5ed9840b"", ""2dc40f8d-ef42-4108-8761-e33396c03349""]","[""4e96324e-d7bd-4f9b-a42f-64a288052b5c""]","[""025a7973-2c0b-4e93-ac7b-f15ea100d6e8"", ""8e5c80e6-dd60-4108-b52c-d6ece3b82ab2"", ""7b212f49-4397-42cb-91f3-83d3ced25925""]",-0.18,medium_risk,"[""Coordinate with authorities"", ""Deploy resources"", ""Monitor situation"", ""Monitor situation""]",2025-08-22 07:29:00,2025-08-23 21:29:00
e2329ff4-343e-4c59-8a18-3ce27a324ad3,PC12,threat,political,Alert in Shadnagar,Detailed alert description for Nagarkurnool,low,routine,constituency_wide,Devarkadra,Village C,,,high,6400,4132,91,volunteer,Local News,medium,volunteer_15,2025-11-26 06:03:00,2025-11-26 11:03:00,2025-11-26 11:03:00,acknowledged,p3_low,coordinator_5,2025-11-26 11:12:00,,2,[],,,,,,,,"[""photo_9b361a31-00d3-45d9-9666-9b06cfa5017a.jpg"", ""photo_ec48b571-aa8f-4409-a81c-05f11e9aed59.jpg"", ""photo_2f5c3b64-b5bf-48c8-85c3-6b16a169d2bd.jpg"", ""photo_d66098cb-90ce-48fc-82d1-8e479069c543.jpg"", ""photo_3437e02d-8a69-47bd-8382-7ce84106fca6.jpg""]","[""video_1ad9275b-192e-4205-afce-c4d490ae2e6c.mp4"", ""video_acf17f7b-deb5-4687-a21e-d93b4836f6d8.mp4""]",[],False,"[""60aeea87-232d-4d65-b1f1-25eef72b1739""]",[],"[""53831e89-fe43-4295-ad07-133294808856"", ""c9f715dd-ca64-427b-8f33-745e1d51959c""]",0.07,medium_risk,[],2025-11-26 11:03:00,2025-11-28 11:03:00
cd1d54e3-61eb-43f6-8818-3bce11c6a1e7,PC12,crisis,infrastructure,Alert in Kalwakurthy,Detailed alert description for Nagarkurnool,high,routine,ward,Shadnagar,,"{""lat"": 17.314558, ""lng"": 79.317342}",9.22,high,3491,3873,33,ai_detection,Field Agent,high,volunteer_22,2025-10-06 16:29:00,2025-10-06 18:29:00,2025-10-06 18:29:00,monitoring,p1_high,coordinator_1,2025-10-06 19:57:00,senior_officer_3,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-10-07T09:29:00"", ""outcome"": ""In Progress""}, {""action"": ""Site visit"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-10-07T02:29:00"", ""outcome"": ""Successful""}]",,,,,,,,"[""photo_0a3c62de-87ce-472d-9b51-305fa801df41.jpg"", ""photo_785eb58a-d0b8-4a21-b885-7c22f7b31ef2.jpg"", ""photo_2460c87e-7941-4029-86d2-e2aaf4a849fe.jpg"", ""photo_56432f07-dca1-421b-9afc-d491d40e0d20.jpg""]","[""video_61478808-0a15-4e69-930d-fbfb8f228e14.mp4""]","[""doc_53cb402a-5c0a-4a3a-8a01-3e8d7b29c689.pdf""]",True,"[""0c80b5a1-4d25-407d-9f79-bca44b0ce867"", ""386465dc-feda-4220-ab5a-8eeb49c15ab6""]",[],"[""d959271d-1196-44f9-afe5-f4b74ea3d19c"", ""f3d2e9e1-f142-4aa3-8200-2fd487557733"", ""a7b2d7a7-4ccc-468e-a956-00cfff8f7fa4""]",,medium_risk,"[""Public communication"", ""Public communication""]",2025-10-06 18:29:00,2025-10-07 23:29:00
3958d989-16a3-4667-baae-4a4b76a6fe0e,PC12,opportunity,social,Alert in Kalwakurthy,Detailed alert description for Nagarkurnool,low,within_24h,ward,Nagarkurnool,Village C,,,medium,665,1738,50,social_media,Field Agent,high,volunteer_14,2025-03-29 11:10:00,2025-03-29 15:10:00,2025-03-29 15:10:00,false_alarm,p3_low,coordinator_4,2025-03-29 16:25:00,,0,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-03-29T23:10:00"", ""outcome"": ""Successful""}, {""action"": ""Resources allocated"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-03-29T19:10:00"", ""outcome"": ""Successful""}]",Issue resolved through community engagement,coordinator_5,2025-03-30 09:10:00,869.0,True,,,"[""photo_42ab00b5-c049-4de6-83cb-a8fb347a8bc8.jpg"", ""photo_170ea116-b00d-41a3-816d-b30be4f40a45.jpg"", ""photo_605bffe8-aafc-4e84-bc77-03fe8f70791c.jpg"", ""photo_ee6d42cc-b7f9-4196-b2b9-5d18028d6715.jpg"", ""photo_e5c2fe9b-e03c-418e-8f37-02513b9d929b.jpg""]","[""video_04f5b77c-8fc2-4911-ace5-c50a7fd03473.mp4""]","[""doc_87de0059-df24-4d50-817f-b7457958861a.pdf""]",True,"[""1822cfb9-14a3-459b-a107-d33a2572a41d"", ""c5604b56-a00b-4f98-9fdf-4fb21c367ebc""]","[""386e3049-45de-4912-8908-aef1fc6f028f""]","[""90de6cc5-b8c7-4db0-9aae-5a88229ff5f7"", ""bef7a95b-ac64-4a2b-818c-5c68c33fc837""]",,low_risk,"[""Monitor situation"", ""Monitor situation"", ""Deploy resources""]",2025-03-29 15:10:00,2025-03-31 15:10:00
9b08fa82-cdf1-483c-9831-17f30b96a83d,PC12,opportunity,health,Alert in Nagarkurnool,Detailed alert description for Nagarkurnool,low,within_24h,ward,Devarkadra,Village B,"{""lat"": 18.262595, ""lng"": 78.399253}",13.2,low,9407,679,29,public_complaint,Community Leader,high,volunteer_21,2025-02-07 04:35:00,2025-02-07 07:35:00,2025-02-07 07:35:00,monitoring,p3_low,coordinator_4,2025-02-07 07:59:00,,0,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-02-07T11:35:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-02-07T19:35:00"", ""outcome"": ""Successful""}, {""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-02-07T19:35:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_c18ccbec-2b23-46dc-9878-09ed8c2cacdf.jpg""]","[""video_3f39cfad-ef6e-4f42-ab55-161ba373cdc1.mp4"", ""video_f67cd50f-d110-435b-bd5a-da61dfe0e432.mp4""]","[""doc_04d2b6b2-c4cd-4031-930a-00e4893870a0.pdf"", ""doc_c8c66b31-d456-4451-bc52-cd5b6b12b327.pdf"", ""doc_3cc7b5a5-f7d4-432c-b920-18e3278804fa.pdf""]",False,"[""059d73c5-20f1-4843-90d5-ba44e39d0724""]","[""e5d48342-8515-480b-b617-58f1974d0dd8"", ""2cd65aa2-9140-4c99-8699-c3f93ee00a8e""]","[""6911de4c-5824-4d41-bf03-a7e227f9d5a5"", ""2a187a6b-e534-4b31-b989-fa41a3ffa4cb""]",,low_risk,"[""Public communication"", ""Public communication"", ""Public communication"", ""Monitor situation""]",2025-02-07 07:35:00,2025-02-08 05:35:00
77f04eaf-1d4f-4336-acda-9548ac6e663b,PC12,threat,social,Alert in Narayanpet,Detailed alert description for Nagarkurnool,high,within_24h,constituency_wide,Devarkadra,Village C,"{""lat"": 17.451946, ""lng"": 79.231881}",,high,5687,2140,67,volunteer,,high,volunteer_16,2025-11-10 13:15:00,2025-11-11 01:15:00,2025-11-11 01:15:00,resolved,p1_high,coordinator_5,2025-11-11 02:06:00,,2,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-11-11T03:15:00"", ""outcome"": ""In Progress""}]",Issue resolved through resource deployment,coordinator_4,2025-11-16 01:15:00,1071.0,True,,,"[""photo_43eca399-25c0-4c64-a148-92341fc438da.jpg""]","[""video_94f27252-dde9-451e-8834-cb73b65fd9ad.mp4""]","[""doc_007822e4-e29e-4af2-ae0a-4e4c0e01291c.pdf"", ""doc_1ee8cf65-f01f-4d1f-8681-a8504ec4d6a4.pdf"", ""doc_35c2b4db-2f95-4dd7-8f0a-91617dcc8213.pdf""]",True,"[""43139918-ed89-42b4-886d-bda8e98071d0"", ""dc7edbfd-4fc9-4394-8a0a-35e40bc5fe9f""]","[""2c917aa8-506b-406b-9501-296e6ad928d1"", ""bcee614d-4785-42ab-b8b1-251d93f039b2""]","[""a3db6376-2943-40d7-9b09-ad33f8701ec1""]",,,[],2025-11-11 01:15:00,2025-11-11 23:15:00
42bfb305-a2f7-467f-a626-96de9bf85a21,PC12,opportunity,health,Alert in Makthal,Detailed alert description for Nagarkurnool,medium,within_24h,constituency_wide,Narayanpet,,"{""lat"": 17.158241, ""lng"": 79.248354}",,low,480,4826,62,volunteer,Community Leader,medium,volunteer_29,2025-10-28 16:51:00,2025-10-28 23:51:00,2025-10-28 23:51:00,action_taken,p2_medium,coordinator_1,2025-10-28 23:59:00,,1,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-10-29T14:51:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_630299c3-d02e-4e50-9c56-755dcbf3dcbe.jpg"", ""photo_12a59eff-3720-43f2-b7fb-831f6ba89e2c.jpg""]","[""video_ef808fa6-95b0-45ea-a7a1-b0b626cfcce3.mp4""]","[""doc_acb830be-e2d8-44f7-9147-18ab6d8eaa79.pdf"", ""doc_8f033ceb-9d8b-40c6-8cee-db029078e9fe.pdf"", ""doc_a401a106-9758-4c72-8c9f-45bf8e6167af.pdf""]",False,"[""aabb3259-fc34-4c85-88d2-c3b5e1fa660d"", ""93f878bf-e6ad-48c1-897f-6733f42db2cd""]",[],"[""5df5c17f-8608-4854-a245-44acb5637ba6"", ""4594604c-d1b8-4768-a4dc-699c7d171bb4""]",0.45,,[],2025-10-28 23:51:00,2025-10-29 10:51:00
864e3947-7bfe-417a-b954-521cad0757c1,PC12,opportunity,law_order,Alert in Nagarkurnool,Detailed alert description for Nagarkurnool,low,within_24h,constituency_wide,Nagarkurnool,,,6.15,high,210,4408,46,volunteer,,medium,volunteer_13,2025-02-25 02:14:00,2025-02-25 02:14:00,2025-02-25 02:14:00,monitoring,p3_low,coordinator_4,2025-02-25 03:44:00,,3,"[{""action"": ""Site visit"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-02-25T09:14:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-02-25T11:14:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-02-26T01:14:00"", ""outcome"": ""Partial""}]",,,,,,,,"[""photo_28cabc9f-be01-4824-b6bb-6f3d5d0c74c2.jpg"", ""photo_07d67c0c-ec6e-4b6c-952b-fc01af852018.jpg"", ""photo_0040ebf6-6e84-4c22-b765-bf8bde7245ac.jpg"", ""photo_8df3c723-83b1-403f-a8cf-bb72bebcc6de.jpg"", ""photo_06114ee9-78d2-4a74-9379-0ee01037d53d.jpg""]",[],[],False,[],"[""6ede6963-ec2d-4853-824e-91dcf2fba08b"", ""d2dd9629-fe76-4493-ba34-540260ec04cc""]","[""6ded10f4-63a9-4952-bfc8-34ca33c2f227"", ""c9a620b4-f971-41f1-b88b-c3132e698e91""]",-0.08,low_risk,"[""Deploy resources"", ""Monitor situation"", ""Deploy resources"", ""Immediate site visit""]",2025-02-25 02:14:00,2025-02-25 17:14:00
9e630371-31a5-406f-82ab-38c8a7cde951,PC12,opportunity,political,Alert in Narayanpet,Detailed alert description for Nagarkurnool,critical,immediate,ward,Kalwakurthy,,"{""lat"": 17.097656, ""lng"": 78.900893}",12.51,high,5873,647,46,field_report,Twitter Monitor,high,volunteer_21,2025-11-17 20:07:00,2025-11-17 23:07:00,2025-11-17 23:07:00,new,p0_critical,coordinator_5,,,0,[],,,,,,,,"[""photo_6d1cc5e0-e213-42d5-8a9c-9ac64e7df62c.jpg"", ""photo_3be42e52-1d13-4009-9d02-0c22f22c39ae.jpg"", ""photo_75575ac0-e753-4ef2-9ee5-184cfb06da51.jpg"", ""photo_33a702c9-68bd-4e5b-a846-25e503d50b1a.jpg"", ""photo_a025032c-744e-4a87-a253-b578ee64ce02.jpg""]",[],[],False,"[""dfca15cf-678c-4d4f-b772-d7ff7b7c8503"", ""87ac2ae4-3b61-46cc-abca-f72d3306163b""]",[],"[""2b4fcb0f-f2c0-435c-b3d1-075952494645"", ""6e3d69e9-e0f4-4020-afdf-279b9f2c5ab0"", ""201979e9-80f8-4d09-9ceb-bd9afd1f1647""]",0.21,,[],2025-11-17 23:07:00,2025-11-19 22:07:00
4ab14878-606c-4bf8-bac9-47073f7b4ed8,PC12,crisis,health,Alert in Nagarkurnool,Detailed alert description for Nagarkurnool,medium,routine,ward,Devarkadra,Village A,"{""lat"": 18.057546, ""lng"": 78.364289}",,low,3129,3119,79,ai_detection,Twitter Monitor,medium,volunteer_27,2025-06-03 23:32:00,2025-06-04 07:32:00,2025-06-04 07:32:00,new,p2_medium,coordinator_5,,,0,[],,,,,,,,"[""photo_9d1173d2-39b8-4be9-a438-43f772edea8c.jpg""]",[],"[""doc_311951bc-12ef-4b19-8587-dddd5e8eae9e.pdf""]",True,[],"[""d42b80af-526a-493a-9850-20c38a3d0743""]",[],-0.09,medium_risk,[],2025-06-04 07:32:00,2025-06-05 22:32:00
327f79cf-ecec-469c-83ac-ae47e53fb22d,PC12,threat,social,Alert in Shadnagar,Detailed alert description for Nagarkurnool,medium,routine,ward,Nagarkurnool,Village B,"{""lat"": 17.614509, ""lng"": 78.844078}",12.55,medium,9229,624,46,field_report,Field Agent,high,volunteer_19,2025-08-27 09:44:00,2025-08-27 09:44:00,2025-08-27 09:44:00,resolved,p2_medium,coordinator_3,2025-08-27 10:07:00,,1,"[{""action"": ""Resources allocated"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-08-28T09:44:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-27T20:44:00"", ""outcome"": ""In Progress""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_3"", ""taken_at"": ""2025-08-27T19:44:00"", ""outcome"": ""Partial""}]",Issue resolved through coordination with authorities,coordinator_3,2025-08-28 18:44:00,2413.0,True,,,"[""photo_77e3dc2a-bb46-493e-a8dc-b3c417c671dc.jpg"", ""photo_5e2187eb-683e-4743-b387-ed36c2f5ba67.jpg"", ""photo_63dddfc1-e7b5-4620-9c0b-d8b2602e775b.jpg"", ""photo_7236131e-9653-4216-af7c-cbb518536d63.jpg""]",[],"[""doc_3387cfe1-ff9b-400f-9fdc-f12a3bf735b3.pdf""]",False,"[""ea976ffb-e3cc-47e6-b2d1-f868d065901f"", ""81576d6c-14ba-420d-92d0-51e7752af5b4""]","[""ac7f1add-d0d4-40eb-b6af-b7b874bec5a3"", ""ceff2823-9b54-4cd8-acfa-61a545f42f15""]","[""2a1e776f-de98-43ff-adb2-8b12396be228"", ""c034e2bd-792e-4249-ab09-d72e4f5a897a"", ""8d7a2887-0805-4fa1-989f-32fc769f2b01""]",-0.45,low_risk,"[""Coordinate with authorities"", ""Deploy resources"", ""Public communication""]",2025-08-27 09:44:00,2025-08-27 13:44:00
2f514557-2008-45b9-bc9f-6d196846c259,PC12,opportunity,law_order,Alert in Kalwakurthy,Detailed alert description for Nagarkurnool,critical,immediate,ward,Narayanpet,Village C,"{""lat"": 18.244068, ""lng"": 78.721483}",,high,8256,2631,30,social_media,Field Agent,high,volunteer_5,2025-04-21 03:54:00,2025-04-21 04:54:00,2025-04-21 04:54:00,monitoring,p0_critical,coordinator_4,2025-04-21 06:05:00,,1,"[{""action"": ""Meeting arranged"", ""taken_by"": ""officer_2"", ""taken_at"": ""2025-04-21T16:54:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_4"", ""taken_at"": ""2025-04-21T12:54:00"", ""outcome"": ""Partial""}, {""action"": ""Site visit"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-04-21T17:54:00"", ""outcome"": ""In Progress""}]",,,,,,,,"[""photo_93862850-53d0-4d27-9b64-d6edc29c90f0.jpg"", ""photo_f407f61c-ee52-4b3a-8bfc-8df92252fac0.jpg""]","[""video_9e948e43-e467-4843-91a9-e03601c119fd.mp4""]","[""doc_174f0f2a-fa70-4f14-877d-fba6a3a59589.pdf"", ""doc_abcea7bc-ce80-4410-abc4-9251920952aa.pdf"", ""doc_e25d7392-05f7-43e4-9d86-c0ced87677e8.pdf""]",True,[],"[""e7c19920-ccda-4dfd-91c8-b1ea46eb66be"", ""0d0aae9e-f4ef-42a4-be5d-0f7dff114306""]","[""69f89f4d-1b83-49a6-970d-491622278b77"", ""b67dbfea-db50-463c-a45b-497afc8ea94a"", ""a6446375-b795-42c4-958d-84df49293173""]",-0.09,medium_risk,"[""Immediate site visit"", ""Coordinate with authorities"", ""Monitor situation"", ""Deploy resources""]",2025-04-21 04:54:00,2025-04-21 12:54:00
aac759e7-32d0-49f6-ad4b-01cf3769f75a,PC12,milestone,social,Alert in Narayanpet,Detailed alert description for Nagarkurnool,critical,immediate,constituency_wide,Narayanpet,Village C,,10.28,medium,8082,2623,90,ai_detection,Local News,high,volunteer_7,2025-03-03 15:13:00,2025-03-03 22:13:00,2025-03-03 22:13:00,new,p0_critical,coordinator_4,,senior_officer_3,0,[],,,,,,,,"[""photo_7274b421-ab24-447f-a224-6511511b82c6.jpg"", ""photo_051853fe-2a32-4e6f-a827-631605e0ecbc.jpg"", ""photo_498b5dce-d30d-4a1c-9e8b-2877756686a0.jpg""]","[""video_d383d9a5-6356-458e-9d52-d421421e23b9.mp4"", ""video_5a2f1c74-bc06-4177-a0f6-a21be5a2b6a2.mp4""]","[""doc_3f5eb904-5f13-431e-af42-411a7e51edb2.pdf"", ""doc_2d3408db-2986-4bd8-8571-85d0ef30b11c.pdf""]",False,[],"[""6fd6e7a9-1d87-47f1-96ae-9ab7516adefd""]","[""a918b357-0040-4660-b787-78c028e756d5""]",0.52,low_risk,"[""Public communication"", ""Monitor situation"", ""Immediate site visit"", ""Immediate site visit""]",2025-03-03 22:13:00,2025-03-04 14:13:00
bd2114da-eaf0-4cf3-b765-9ae55055b15a,PC12,milestone,law_order,Alert in Narayanpet,Detailed alert description for Nagarkurnool,medium,within_24h,ward,Achampet,,,13.82,high,9102,658,32,field_report,Twitter Monitor,high,volunteer_18,2025-06-15 08:09:00,2025-06-15 14:09:00,2025-06-15 14:09:00,investigating,p2_medium,coordinator_2,2025-06-15 14:17:00,,0,"[{""action"": ""Team deployed"", ""taken_by"": ""officer_1"", ""taken_at"": ""2025-06-15T22:09:00"", ""outcome"": ""Successful""}, {""action"": ""Team deployed"", ""taken_by"": ""officer_5"", ""taken_at"": ""2025-06-16T06:09:00"", ""outcome"": ""Partial""}]",,,,,,,,"[""photo_aa1a612a-366d-4a60-8f53-c3b1386bc97c.jpg"", ""photo_271501eb-be67-43c9-a53a-5b3c6a8f920a.jpg"", ""photo_bfd5c083-13a7-474c-8ad0-2d1485ceaa44.jpg""]","[""video_55ec0960-b82a-4146-a567-5ea1db9b24a5.mp4""]",[],False,"[""aaf00c99-e552-45ff-b095-1fa2cc17aeaf""]","[""ae9ca5e0-0c8c-4d8b-be02-f23de0965134""]","[""194c5dd6-b7c6-4fb1-bf71-cac3418ff2cc""]",0.19,low_risk,[],2025-06-15 14:09:00,2025-06-17 00:09:00
