update_id,promise_id,constituency_id,update_date,update_time,completion_percentage,status,update_type,update_title,update_description,achievements,deliverables_completed,beneficiaries_reached,amount_spent,new_challenges,delays_reason,revised_timeline,media_release,public_event,photos_count,videos_count,verified,verified_by,verification_notes,testimonials,updated_by,created_at
4418eea9-d164-4dfb-be0c-83110bbd18af,55c332a2-b93f-4bac-a119-3bce1e657448,PC08,2025-12-10,2025-12-10 13:45:00,94,in_progress,milestone_achieved,Milestone Achieved for Secunderabad,Detailed update about milestone_achieved in Secunderabad constituency,"[""Achievement 1""]","[""Deliverable 1"", ""Deliverable 2""]",,,[],,,False,True,6,4,False,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_c1f44df4-7404-42ed-82bf-efdd74ce7cb7.jpg""}]",coordinator_4,2025-12-10 20:00:00
d355b049-9692-4afb-b189-d3c7e96f3c9c,77f8ee08-cb08-4e03-99e9-8a5d793b6914,PC08,2025-05-29,2025-05-29 15:00:00,53,announced,completion,Completion for Secunderabad,Detailed update about completion in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",6937.0,,[],,,False,False,0,1,False,verifier_1,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_d5be2e6f-f334-41df-9be3-c17be66fa40d.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_fff7421c-2770-4d61-a4cc-c372458a79da.jpg""}]",coordinator_9,2025-05-29 19:00:00
d9e81394-2c4b-4055-9a4d-38576e9a200e,75c1d222-c814-4506-aadb-ffa3f63b7c24,PC08,2025-08-06,2025-08-06 09:15:00,57,completed,completion,Completion for Secunderabad,Detailed update about completion in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2""]",[],4067.0,,[],,,False,False,9,1,False,verifier_1,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_aae5e710-0550-4f55-855b-2153013fa76b.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_7cf547aa-2aa4-4548-a4cc-6352f2835d17.jpg""}]",coordinator_9,2025-08-06 10:00:00
7ae70845-3024-4e5f-9e92-25e4bee97583,5e838149-734f-448a-96c7-f0b3357cf030,PC08,2025-11-02,2025-11-02 16:15:00,21,announced,progress_report,Progress Report for Secunderabad,Detailed update about progress_report in Secunderabad constituency,[],"[""Deliverable 1""]",5368.0,,[],,,True,False,12,4,True,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_01aeb2b7-4f35-4568-81a5-b504cc6af2f5.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_501c67f3-a95a-4e74-93f2-d6412f3ba9bb.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_e67dc1af-b14a-4b05-baf7-26db74d1fe16.jpg""}]",coordinator_7,2025-11-02 15:00:00
90e838b5-4693-44b8-9dec-2253780f54fd,dcb43b00-124d-4193-91b7-50434de95c76,PC08,2025-11-03,2025-11-03 17:15:00,61,planning,completion,Completion for Secunderabad,Detailed update about completion in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1""]",7006.0,,[],,,True,True,0,0,False,,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_d6ac1cbd-ef0a-47df-98ec-84099b49c879.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_b2e83304-675d-4873-ad3c-d2e25bdded33.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_2b1d0cde-e8a7-41ed-9c91-ccb6dbe171e8.jpg""}]",coordinator_1,2025-11-03 15:00:00
7fa90ddd-0754-457e-8ea7-71dda2793a0e,2ed5d91c-56a9-4cc5-b2c0-d9ea1557b8ca,PC08,2025-03-13,2025-03-13 15:15:00,43,announced,milestone_achieved,Milestone Achieved for Secunderabad,Detailed update about milestone_achieved in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1""]",,,[],,,True,False,9,4,False,,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_a8114f96-9f3e-4b0c-aeba-79c5af3ec9e4.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_c64e033f-e282-436d-b060-4f0238ad3708.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_ec87ef59-0c5c-43bd-ab65-0066b6b50b97.jpg""}]",coordinator_9,2025-03-13 10:00:00
dc6f4897-8ea2-4acf-befb-a923f8fe5fcc,05347e7e-1eb2-4c01-bb2b-c3cbaac22e3a,PC08,2025-07-31,2025-07-31 17:15:00,32,delayed,delay_notification,Delay Notification for Secunderabad,Detailed update about delay_notification in Secunderabad constituency,[],[],,,"[""Challenge 1""]",Resource shortage,2025-08-03,True,False,8,3,True,verifier_1,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_3e44fb84-84b3-43c6-ba95-6fe03c5a050c.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_e8c1d7ee-20c1-4dbf-a393-73964abbc1e8.jpg""}]",coordinator_6,2025-07-31 20:00:00
1a9b43ff-f46f-4bf7-a674-b78198049133,407a420c-9036-4184-91ff-9df8a7c5c2a0,PC08,2025-06-08,2025-06-08 12:00:00,4,in_progress,delay_notification,Delay Notification for Secunderabad,Detailed update about delay_notification in Secunderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,,"[""Challenge 1"", ""Challenge 2""]",Administrative delays,2025-06-08,False,False,12,2,True,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_6f2506e7-cdbf-43b0-9b99-29ec4ee64211.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_97158fd8-7a66-4e5a-a30b-13a6f0b5bf92.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_b73a31c1-cf39-4567-a8c7-86887cf1a77f.jpg""}]",coordinator_2,2025-06-08 12:00:00
41bcba17-75a1-4a72-9e36-fbade9272d2a,04717950-7544-462f-a875-746b08061544,PC08,2025-03-21,2025-03-21 10:30:00,30,planning,milestone_achieved,Milestone Achieved for Secunderabad,Detailed update about milestone_achieved in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]",[],,,[],,,True,True,12,5,True,verifier_1,Verification notes for update,[],coordinator_6,2025-03-21 17:00:00
2a564363-f75d-41c2-81c6-7bd1aea15274,45321179-c4cc-4b63-b9be-cf83edc6ca19,PC08,2025-10-09,2025-10-09 09:30:00,41,announced,completion,Completion for Secunderabad,Detailed update about completion in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1""]",4735.0,,[],,,True,False,9,1,True,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_f3594895-ad3e-44ec-be67-c11d28f814b5.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_d976170b-762c-460c-ba2c-e0194a55f766.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_7f0893e1-394f-4830-8a50-4d1bb97c54c1.jpg""}]",coordinator_10,2025-10-09 10:00:00
b3243306-5263-4c92-94ee-4853287b77b4,54864cd0-a9b8-408b-92c5-8a545f93882e,PC08,2025-11-30,2025-11-30 12:45:00,5,announced,completion,Completion for Secunderabad,Detailed update about completion in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1""]",441.0,,[],,,True,False,8,0,False,verifier_2,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_448a9fd8-a516-4be9-b10b-9e480b607bbb.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_5503535d-017a-4928-9c07-05a85f806024.jpg""}]",coordinator_1,2025-11-30 10:00:00
f3ac12b5-1a77-4882-9981-f0eee1f3878d,23b02f12-678a-497b-9016-2f8506fde892,PC08,2025-03-30,2025-03-30 14:30:00,89,in_progress,milestone_achieved,Milestone Achieved for Secunderabad,Detailed update about milestone_achieved in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1"", ""Deliverable 2""]",,,[],,,False,False,13,1,False,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_e7ffa7f8-9af8-4036-bf03-2f50b5fb31eb.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_78ecfc5e-d0ba-491c-8dc8-8cf58d65b2fb.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_c13a374c-b8ca-4c98-a335-180bf6f9b685.jpg""}]",coordinator_4,2025-03-30 10:00:00
0969cdfd-f9e0-49c9-b793-97b98e18d040,8daa8a52-7669-4436-9b9a-36a4676faa4d,PC08,2025-10-31,2025-10-31 09:15:00,67,planning,budget_update,Budget Update for Secunderabad,Detailed update about budget_update in Secunderabad constituency,[],[],,1165045.99,[],,,True,False,0,1,False,verifier_5,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_caf7c469-c7ee-4ae5-a9b5-548644fb2d74.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_0b0474a6-7619-4e40-b34f-a048e5938113.jpg""}]",coordinator_10,2025-10-31 19:00:00
1313195d-dce5-427f-a8ab-2e73dfbddc17,f94fba15-a0ca-4733-9a27-b88c3531f61c,PC08,2025-02-21,2025-02-21 13:00:00,13,completed,delay_notification,Delay Notification for Secunderabad,Detailed update about delay_notification in Secunderabad constituency,[],[],,,[],Administrative delays,2025-09-08,False,False,14,3,False,verifier_5,Verification notes for update,[],coordinator_9,2025-02-21 20:00:00
025cf46c-3d1a-4abc-a6eb-05037dc9d57f,ce2a21fb-3209-4ebb-b5de-7b51b142d98a,PC08,2025-02-16,2025-02-16 16:15:00,25,announced,progress_report,Progress Report for Secunderabad,Detailed update about progress_report in Secunderabad constituency,[],[],4329.0,,[],,,False,False,15,4,False,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_039d6ce4-87b0-4859-8d96-6ae571ee63c8.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_a509ac5b-92fb-42b4-8744-a76e1ea60cd4.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_31ea8eab-3b62-49ec-b881-d1a439b62366.jpg""}]",coordinator_7,2025-02-16 12:00:00
c417285c-27b8-44c6-8fba-1b9601983bbe,17098b1b-f6c3-44be-8146-e3ee9c5576e5,PC08,2025-06-09,2025-06-09 17:00:00,84,planning,delay_notification,Delay Notification for Secunderabad,Detailed update about delay_notification in Secunderabad constituency,[],[],,,"[""Challenge 1"", ""Challenge 2""]",Resource shortage,2025-10-20,True,False,8,1,False,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_ea51c3a2-b5bf-4ed8-b5a0-4c79183425ca.jpg""}]",coordinator_1,2025-06-09 18:00:00
492b157b-e817-4b2f-8983-2eed403180e3,5a1cfa98-ea2b-499f-b374-bbb0ffe13f3c,PC08,2025-10-27,2025-10-27 16:30:00,32,delayed,progress_report,Progress Report for Secunderabad,Detailed update about progress_report in Secunderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",8084.0,,[],,,True,False,3,5,False,verifier_1,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_ca8f538e-7113-4b9d-86ec-fc3abef89ccd.jpg""}]",coordinator_5,2025-10-27 15:00:00
09084f7f-b4f5-4bf2-8e2c-7a8c497457d5,4feeb62b-5418-42d4-806c-5c652be8418d,PC08,2025-10-26,2025-10-26 15:00:00,43,delayed,milestone_achieved,Milestone Achieved for Secunderabad,Detailed update about milestone_achieved in Secunderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]",[],,,[],,,True,True,8,2,True,verifier_5,,[],coordinator_9,2025-10-26 19:00:00
455c45ec-2abd-411d-aa58-b35ed38355ee,62e95e89-e0df-4b17-ad76-7a9577547693,PC08,2025-05-20,2025-05-20 09:30:00,32,planning,milestone_achieved,Milestone Achieved for Secunderabad,Detailed update about milestone_achieved in Secunderabad constituency,"[""Achievement 1""]","[""Deliverable 1"", ""Deliverable 2""]",,,[],,,False,True,6,0,True,verifier_2,,[],coordinator_10,2025-05-20 14:00:00
132217f0-3374-49ff-8823-0679d3247f3b,3feea0d4-f4b6-44d7-b974-a6da8893c9c7,PC09,2025-01-18,2025-01-18 13:30:00,8,planning,budget_update,Budget Update for Hyderabad,Detailed update about budget_update in Hyderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,227261.57,[],,,False,False,8,1,False,verifier_4,,[],coordinator_2,2025-01-18 15:00:00
2113c76a-e0a2-4f93-8a54-38fc1037b2b1,ecd3e839-f6b3-4627-974f-84b060728f37,PC09,2025-05-13,2025-05-13 12:00:00,91,delayed,progress_report,Progress Report for Hyderabad,Detailed update about progress_report in Hyderabad constituency,[],"[""Deliverable 1""]",8540.0,,[],,,True,False,3,0,True,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_c343a5af-5f55-4fed-9db2-c3466df6a44e.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_1f53f118-b371-46e8-a82d-700769958606.jpg""}]",coordinator_8,2025-05-13 14:00:00
75d38caa-eb50-41d5-93c5-6515722a1221,e9e85e03-aa63-4a57-810d-bdb425f934e2,PC09,2025-05-14,2025-05-14 15:30:00,35,in_progress,progress_report,Progress Report for Hyderabad,Detailed update about progress_report in Hyderabad constituency,[],[],6219.0,,[],,,False,False,13,1,True,,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_5ac7c70b-f5ae-4aa7-ac0d-5a79c08065ac.jpg""}]",coordinator_2,2025-05-14 16:00:00
da899b2a-8b03-44bf-885b-f2620de66207,b1905b3b-1a00-4cd3-a2fe-66caaee27713,PC09,2025-04-11,2025-04-11 17:30:00,25,in_progress,milestone_achieved,Milestone Achieved for Hyderabad,Detailed update about milestone_achieved in Hyderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1""]",,,[],,,True,True,7,2,False,,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_b8fc8b98-7b30-47ee-94aa-1bbfafe1f7c7.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_ffa54052-5943-4b71-a7be-d1300515175b.jpg""}]",coordinator_9,2025-04-11 15:00:00
a98cc76d-14a8-424f-88e9-23aa16221b50,1bbccd20-39c3-42b1-89be-9e1c532a9c76,PC09,2025-02-02,2025-02-02 10:00:00,58,completed,delay_notification,Delay Notification for Hyderabad,Detailed update about delay_notification in Hyderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,,"[""Challenge 1"", ""Challenge 2""]",Resource shortage,2025-09-05,True,False,10,4,False,verifier_2,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_7de054bd-0b30-4f5f-b9c5-e1a0a89b482c.jpg""}]",coordinator_1,2025-02-02 18:00:00
9f009627-d606-46ca-9ff3-64eb8cf8fa23,e7b27e97-4b5d-4cf7-9851-62cd0caadaf0,PC09,2025-10-27,2025-10-27 09:30:00,19,delayed,completion,Completion for Hyderabad,Detailed update about completion in Hyderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1"", ""Deliverable 2""]",9469.0,,[],,,True,True,13,0,True,verifier_5,,[],coordinator_2,2025-10-27 11:00:00
aea8b1a0-3aa5-4cb3-883a-117bb86ece77,5c4ae979-e09a-4e28-8ba8-8cfbf20e1e4b,PC09,2025-08-30,2025-08-30 11:00:00,25,in_progress,budget_update,Budget Update for Hyderabad,Detailed update about budget_update in Hyderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2""]",,216051.52,[],,,False,False,3,3,True,,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_22386cab-d3ce-4ae3-bed7-34a228459b41.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_49aa8756-8b2e-4501-a5fe-89001ffe17d0.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_e5473d00-6c2a-4540-9929-c9abd2ff4348.jpg""}]",coordinator_6,2025-08-30 11:00:00
5f93bcb6-3f65-4f2f-af08-e81607b558a4,ca275808-0838-4fd4-8915-79034266085c,PC09,2025-05-05,2025-05-05 13:00:00,80,announced,milestone_achieved,Milestone Achieved for Hyderabad,Detailed update about milestone_achieved in Hyderabad constituency,"[""Achievement 1"", ""Achievement 2""]",[],,,[],,,False,True,7,1,True,verifier_4,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_c50c3ea0-61db-4a07-b788-11a81f82bfe6.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_bb9c6d48-8ba6-46e3-9f75-c59f9455035b.jpg""}]",coordinator_8,2025-05-05 13:00:00
1d80fda1-ae37-476d-936a-c96b0b598de9,00fdd82f-e07b-4ff4-b08a-5d96734f5865,PC09,2025-07-03,2025-07-03 13:30:00,61,announced,completion,Completion for Hyderabad,Detailed update about completion in Hyderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3""]",[],4313.0,,[],,,False,True,8,1,True,,Verification notes for update,[],coordinator_6,2025-07-03 10:00:00
4acc48b3-a96d-4187-a794-df80422319b8,1b918fba-a49a-4c1f-ba0f-8ee950faabb0,PC09,2025-11-01,2025-11-01 11:00:00,13,in_progress,completion,Completion for Hyderabad,Detailed update about completion in Hyderabad constituency,"[""Achievement 1"", ""Achievement 2"", ""Achievement 3"", ""Achievement 4""]","[""Deliverable 1"", ""Deliverable 2""]",2653.0,,[],,,False,False,1,5,True,verifier_5,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_30eadb26-5c95-42ae-8ad1-f9a42eb5b6d8.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_8ab5fa93-a520-47cb-bdb0-61083e69b342.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_d5d53747-5ca9-422a-9d79-e7a08da20754.jpg""}]",coordinator_7,2025-11-01 14:00:00
c0f8f13c-b8ed-4b50-ba16-ca100738ec24,2192fa0c-c135-4af0-9ea7-2d62f06793b7,PC09,2025-12-22,2025-12-22 10:30:00,76,planning,budget_update,Budget Update for Hyderabad,Detailed update about budget_update in Hyderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,1361648.99,[],,,False,False,2,4,True,verifier_1,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_984c346f-d625-4585-a834-b81e1595d048.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_932d80e3-8931-4f1b-a0b8-f7dec0388926.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_e2210386-ff70-423c-ba9c-340fbb828e88.jpg""}]",coordinator_10,2025-12-22 10:00:00
eb51c5fe-f3c2-4c61-86b1-cfc8a1a548b2,2971b846-5162-4556-9bd3-064ee3729bad,PC09,2025-09-12,2025-09-12 11:00:00,46,completed,delay_notification,Delay Notification for Hyderabad,Detailed update about delay_notification in Hyderabad constituency,[],[],,,[],Resource shortage,2025-11-05,False,False,1,1,True,verifier_1,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_842f4936-daf2-4ddf-abc6-e269e8f715cb.jpg""}]",coordinator_2,2025-09-12 16:00:00
bf61f0bd-a52e-4d14-97d7-3e0a959aa78a,a008c187-d601-490b-9a01-e9254fdf35f7,PC09,2025-05-08,2025-05-08 09:15:00,4,planning,milestone_achieved,Milestone Achieved for Hyderabad,Detailed update about milestone_achieved in Hyderabad constituency,"[""Achievement 1"", ""Achievement 2""]","[""Deliverable 1""]",,,[],,,False,True,9,4,False,verifier_5,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_53134492-3859-4ea4-a2f2-59dced5649a8.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_d83d9a83-8efe-4e46-9868-2befdccbe72c.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_7a26aa96-9bbe-4819-ae0c-2c251b28880a.jpg""}]",coordinator_5,2025-05-08 20:00:00
c88bb329-e2ea-488c-98f7-5a6d42d27fcf,a0cd8d77-5261-4a54-a414-e2cb25a1b0d3,PC09,2025-05-02,2025-05-02 13:15:00,5,completed,delay_notification,Delay Notification for Hyderabad,Detailed update about delay_notification in Hyderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,,"[""Challenge 1"", ""Challenge 2""]",Resource shortage,2025-09-16,False,False,0,1,True,verifier_3,,[],coordinator_3,2025-05-02 18:00:00
e6402405-86e2-42ca-8fa7-1e049da15717,b61363ca-aa9d-46ec-b74e-7a07403e76da,PC09,2025-11-29,2025-11-29 15:30:00,69,delayed,budget_update,Budget Update for Hyderabad,Detailed update about budget_update in Hyderabad constituency,[],[],,1272980.97,[],,,True,False,12,2,False,verifier_1,Verification notes for update,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_41f27a89-5887-4c42-89d2-be177a52fdf1.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_cddc95df-35bc-4d7e-807e-64a9e9b94234.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_8d224e1c-1961-402c-9837-9de0bddf8327.jpg""}]",coordinator_9,2025-11-29 12:00:00
d25aa85d-46ee-4a4d-b295-38bc527db7b7,ac3af3db-c617-42f7-b77f-98b727e1607a,PC09,2025-02-08,2025-02-08 10:15:00,74,planning,delay_notification,Delay Notification for Hyderabad,Detailed update about delay_notification in Hyderabad constituency,[],"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",,,"[""Challenge 1"", ""Challenge 2""]",Budget constraints,2025-08-14,False,False,5,3,True,verifier_1,,"[{""person_name"": ""Beneficiary 1"", ""person_role"": ""Local Leader"", ""quote"": ""Testimonial quote 1"", ""photo_url"": ""photo_bc7b5efa-2f9b-45dc-93a4-ca6808494976.jpg""}, {""person_name"": ""Beneficiary 2"", ""person_role"": ""Resident"", ""quote"": ""Testimonial quote 2"", ""photo_url"": ""photo_ac81a8c9-f46e-43a8-9cd7-ea87430cb777.jpg""}, {""person_name"": ""Beneficiary 3"", ""person_role"": ""Shopkeeper"", ""quote"": ""Testimonial quote 3"", ""photo_url"": ""photo_efe14d2f-95a2-4705-acf0-289c1a738468.jpg""}]",coordinator_7,2025-02-08 13:00:00
