plan_id,constituency_id,plan_name,plan_date,plan_type,status,priority,locations,route_optimization,objectives,target_demographics,key_messages,resource_requirements,risk_assessment,ai_suggestions,created_by,approved_by,created_at,updated_at,actual_completion_notes
60069b1f-3c1d-4a54-97a5-eb91ea9e4a19,PC12,Visit Plan - January 2025,2025-01-15,crisis_response,draft,medium,"[{""ward"": ""Makthal"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-01-15T11:00:00"", ""end_time"": ""2025-01-15T13:00:00"", ""expected_attendance"": 221, ""key_people"": [""Person_6"", ""Person_6"", ""Person_2"", ""Person_13""]}, {""ward"": ""Shadnagar"", ""village"": ""Village_6"", ""visit_type"": ""community_event"", ""start_time"": ""2025-01-15T11:00:00"", ""end_time"": ""2025-01-15T14:00:00"", ""expected_attendance"": 923, ""key_people"": [""Person_6"", ""Person_16"", ""Person_14"", ""Person_2"", ""Person_20""]}, {""ward"": ""Devarkadra"", ""village"": ""Village_1"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-01-15T11:00:00"", ""end_time"": ""2025-01-15T14:00:00"", ""expected_attendance"": 848, ""key_people"": [""Person_18"", ""Person_17"", ""Person_6""]}]","{""total_distance_km"": 121.49, ""estimated_travel_time_mins"": 316, ""optimized_sequence"": [""Makthal"", ""Shadnagar"", ""Devarkadra""], ""fuel_cost_estimate"": 2234.04}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 13, ""volunteers"": 48, ""budget"": 139737.85}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,,2024-12-27 10:00:00,2025-01-09 15:00:00,
777b3a2c-a2f7-426c-a2c7-bf64d4945f62,PC12,Visit Plan - October 2025,2025-10-31,routine,draft,critical,"[{""ward"": ""Narayanpet"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-10-31T12:00:00"", ""end_time"": ""2025-10-31T14:00:00"", ""expected_attendance"": 1714, ""key_people"": [""Person_3"", ""Person_4"", ""Person_16"", ""Person_17""]}, {""ward"": ""Narayanpet"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-10-31T16:00:00"", ""end_time"": ""2025-10-31T19:00:00"", ""expected_attendance"": 1084, ""key_people"": [""Person_10"", ""Person_15"", ""Person_16"", ""Person_16""]}, {""ward"": ""Achampet"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-10-31T13:00:00"", ""end_time"": ""2025-10-31T16:00:00"", ""expected_attendance"": 117, ""key_people"": [""Person_1"", ""Person_12"", ""Person_4"", ""Person_10""]}, {""ward"": ""Achampet"", ""village"": ""Village_10"", ""visit_type"": ""inspection"", ""start_time"": ""2025-10-31T09:00:00"", ""end_time"": ""2025-10-31T11:00:00"", ""expected_attendance"": 1842, ""key_people"": [""Person_2"", ""Person_5"", ""Person_2"", ""Person_20""]}]","{""total_distance_km"": 69.68, ""estimated_travel_time_mins"": 431, ""optimized_sequence"": [""Narayanpet"", ""Narayanpet"", ""Achampet"", ""Achampet""], ""fuel_cost_estimate"": 4208.84}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 8, ""volunteers"": 31, ""budget"": 134865.08}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,,2025-10-07 10:00:00,2025-10-27 15:00:00,
56fa68a5-6669-4842-80ec-ed62779743f6,PC12,Visit Plan - September 2025,2025-09-28,campaign,in_progress,medium,"[{""ward"": ""Makthal"", ""village"": ""Village_2"", ""visit_type"": ""community_event"", ""start_time"": ""2025-09-28T09:00:00"", ""end_time"": ""2025-09-28T12:00:00"", ""expected_attendance"": 1476, ""key_people"": [""Person_19"", ""Person_10"", ""Person_8"", ""Person_3""]}, {""ward"": ""Narayanpet"", ""village"": ""Village_2"", ""visit_type"": ""community_event"", ""start_time"": ""2025-09-28T16:00:00"", ""end_time"": ""2025-09-28T18:00:00"", ""expected_attendance"": 492, ""key_people"": [""Person_1"", ""Person_3"", ""Person_11""]}, {""ward"": ""Achampet"", ""village"": ""Village_4"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-28T11:00:00"", ""end_time"": ""2025-09-28T12:00:00"", ""expected_attendance"": 1633, ""key_people"": [""Person_18"", ""Person_12""]}]","{""total_distance_km"": 146.24, ""estimated_travel_time_mins"": 386, ""optimized_sequence"": [""Makthal"", ""Narayanpet"", ""Achampet""], ""fuel_cost_estimate"": 4965.91}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 12, ""volunteers"": 20, ""budget"": 161742.43}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_2,2025-09-19 10:00:00,2025-09-26 15:00:00,
c401fbb8-94e5-4a29-9420-010d30da860a,PC13,Visit Plan - March 2025,2025-03-29,routine,draft,medium,"[{""ward"": ""Devarakonda"", ""village"": ""Village_10"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-29T10:00:00"", ""end_time"": ""2025-03-29T13:00:00"", ""expected_attendance"": 526, ""key_people"": [""Person_19"", ""Person_6""]}, {""ward"": ""Devarakonda"", ""village"": ""Village_8"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-03-29T15:00:00"", ""end_time"": ""2025-03-29T16:00:00"", ""expected_attendance"": 1337, ""key_people"": [""Person_6"", ""Person_5"", ""Person_20"", ""Person_3"", ""Person_15""]}]","{""total_distance_km"": 83.48, ""estimated_travel_time_mins"": 190, ""optimized_sequence"": [""Devarakonda"", ""Devarakonda""], ""fuel_cost_estimate"": 7216.0}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 4, ""security_personnel"": 5, ""volunteers"": 47, ""budget"": 156354.14}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,,2025-03-19 10:00:00,2025-03-27 15:00:00,
d1f16c66-6d8e-4b1f-b2d8-8fae6815b2b8,PC13,Visit Plan - April 2025,2025-04-19,campaign,completed,low,"[{""ward"": ""Nalgonda"", ""village"": ""Village_3"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-19T11:00:00"", ""end_time"": ""2025-04-19T14:00:00"", ""expected_attendance"": 891, ""key_people"": [""Person_15"", ""Person_13""]}, {""ward"": ""Miryalaguda"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-04-19T13:00:00"", ""end_time"": ""2025-04-19T16:00:00"", ""expected_attendance"": 226, ""key_people"": [""Person_7"", ""Person_19""]}]","{""total_distance_km"": 179.87, ""estimated_travel_time_mins"": 471, ""optimized_sequence"": [""Nalgonda"", ""Miryalaguda""], ""fuel_cost_estimate"": 5655.61}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 13, ""volunteers"": 14, ""budget"": 57576.23}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_1,2025-03-29 10:00:00,2025-04-15 15:00:00,Successfully completed with 92% attendance
681c1cc0-a678-41ce-a313-9138e36f64ff,PC13,Visit Plan - July 2025,2025-07-16,campaign,draft,critical,"[{""ward"": ""Nalgonda"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-07-16T14:00:00"", ""end_time"": ""2025-07-16T15:00:00"", ""expected_attendance"": 1692, ""key_people"": [""Person_8"", ""Person_7""]}, {""ward"": ""Kodad"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-07-16T09:00:00"", ""end_time"": ""2025-07-16T11:00:00"", ""expected_attendance"": 1999, ""key_people"": [""Person_11"", ""Person_20""]}, {""ward"": ""Miryalaguda"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-07-16T14:00:00"", ""end_time"": ""2025-07-16T15:00:00"", ""expected_attendance"": 1552, ""key_people"": [""Person_12"", ""Person_10"", ""Person_3"", ""Person_8""]}]","{""total_distance_km"": 166.15, ""estimated_travel_time_mins"": 266, ""optimized_sequence"": [""Nalgonda"", ""Kodad"", ""Miryalaguda""], ""fuel_cost_estimate"": 5992.63}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 10, ""volunteers"": 44, ""budget"": 98200.29}","{""weather_risk"": ""medium"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_1,,2025-06-23 10:00:00,2025-07-13 15:00:00,
56eb497b-9122-40b4-a8c7-4c4c530220b2,PC13,Visit Plan - May 2025,2025-05-26,festival,draft,low,"[{""ward"": ""Huzurnagar"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-26T09:00:00"", ""end_time"": ""2025-05-26T12:00:00"", ""expected_attendance"": 1889, ""key_people"": [""Person_18"", ""Person_18""]}, {""ward"": ""Munugode"", ""village"": ""Village_7"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-26T09:00:00"", ""end_time"": ""2025-05-26T11:00:00"", ""expected_attendance"": 575, ""key_people"": [""Person_1"", ""Person_11""]}]","{""total_distance_km"": 121.82, ""estimated_travel_time_mins"": 374, ""optimized_sequence"": [""Huzurnagar"", ""Munugode""], ""fuel_cost_estimate"": 7925.24}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 6, ""volunteers"": 45, ""budget"": 129533.46}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_2,,2025-05-16 10:00:00,2025-05-24 15:00:00,
9ea23426-4c1e-47e1-b85d-30a49ccbc687,PC13,Visit Plan - March 2025,2025-03-15,festival,cancelled,medium,"[{""ward"": ""Munugode"", ""village"": ""Village_3"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-03-15T15:00:00"", ""end_time"": ""2025-03-15T18:00:00"", ""expected_attendance"": 1550, ""key_people"": [""Person_4"", ""Person_1""]}, {""ward"": ""Kodad"", ""village"": ""Village_3"", ""visit_type"": ""inspection"", ""start_time"": ""2025-03-15T12:00:00"", ""end_time"": ""2025-03-15T13:00:00"", ""expected_attendance"": 1649, ""key_people"": [""Person_9"", ""Person_2""]}, {""ward"": ""Miryalaguda"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-03-15T12:00:00"", ""end_time"": ""2025-03-15T15:00:00"", ""expected_attendance"": 1588, ""key_people"": [""Person_8"", ""Person_15"", ""Person_6""]}, {""ward"": ""Nalgonda"", ""village"": ""Village_1"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-03-15T15:00:00"", ""end_time"": ""2025-03-15T17:00:00"", ""expected_attendance"": 995, ""key_people"": [""Person_13"", ""Person_2"", ""Person_19""]}]","{""total_distance_km"": 155.1, ""estimated_travel_time_mins"": 224, ""optimized_sequence"": [""Munugode"", ""Kodad"", ""Miryalaguda"", ""Nalgonda""], ""fuel_cost_estimate"": 5143.06}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 15, ""volunteers"": 50, ""budget"": 79859.01}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,,2025-02-15 10:00:00,2025-03-13 15:00:00,
34865937-3915-42ac-9707-1bbe15286062,PC13,Visit Plan - September 2025,2025-09-18,festival,scheduled,low,"[{""ward"": ""Nalgonda"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-09-18T15:00:00"", ""end_time"": ""2025-09-18T16:00:00"", ""expected_attendance"": 513, ""key_people"": [""Person_1"", ""Person_5""]}, {""ward"": ""Munugode"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-09-18T09:00:00"", ""end_time"": ""2025-09-18T11:00:00"", ""expected_attendance"": 1326, ""key_people"": [""Person_13"", ""Person_13"", ""Person_19""]}, {""ward"": ""Devarakonda"", ""village"": ""Village_10"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-09-18T12:00:00"", ""end_time"": ""2025-09-18T14:00:00"", ""expected_attendance"": 1863, ""key_people"": [""Person_11"", ""Person_9"", ""Person_16"", ""Person_1"", ""Person_6""]}]","{""total_distance_km"": 170.49, ""estimated_travel_time_mins"": 303, ""optimized_sequence"": [""Nalgonda"", ""Munugode"", ""Devarakonda""], ""fuel_cost_estimate"": 3983.68}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 9, ""volunteers"": 37, ""budget"": 66645.3}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_5,admin_2,2025-09-08 10:00:00,2025-09-12 15:00:00,
79244457-08ef-4b90-a26b-3e32ed4cd09c,PC13,Visit Plan - November 2025,2025-11-02,campaign,draft,medium,"[{""ward"": ""Nalgonda"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-11-02T13:00:00"", ""end_time"": ""2025-11-02T15:00:00"", ""expected_attendance"": 588, ""key_people"": [""Person_20"", ""Person_7""]}, {""ward"": ""Nakrekal"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-11-02T12:00:00"", ""end_time"": ""2025-11-02T14:00:00"", ""expected_attendance"": 810, ""key_people"": [""Person_4"", ""Person_4"", ""Person_9"", ""Person_15"", ""Person_19""]}, {""ward"": ""Huzurnagar"", ""village"": ""Village_5"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-11-02T13:00:00"", ""end_time"": ""2025-11-02T15:00:00"", ""expected_attendance"": 1944, ""key_people"": [""Person_18"", ""Person_17"", ""Person_15""]}]","{""total_distance_km"": 76.6, ""estimated_travel_time_mins"": 369, ""optimized_sequence"": [""Nalgonda"", ""Nakrekal"", ""Huzurnagar""], ""fuel_cost_estimate"": 2258.02}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 10, ""volunteers"": 23, ""budget"": 157827.23}","{""weather_risk"": ""medium"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,,2025-10-08 10:00:00,2025-10-30 15:00:00,
d2e3343b-b596-407e-829f-7f6743690070,PC13,Visit Plan - May 2025,2025-05-07,campaign,completed,medium,"[{""ward"": ""Miryalaguda"", ""village"": ""Village_6"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-07T10:00:00"", ""end_time"": ""2025-05-07T13:00:00"", ""expected_attendance"": 1658, ""key_people"": [""Person_7"", ""Person_12""]}, {""ward"": ""Miryalaguda"", ""village"": ""Village_1"", ""visit_type"": ""inspection"", ""start_time"": ""2025-05-07T09:00:00"", ""end_time"": ""2025-05-07T12:00:00"", ""expected_attendance"": 1636, ""key_people"": [""Person_4"", ""Person_8"", ""Person_17""]}, {""ward"": ""Munugode"", ""village"": ""Village_3"", ""visit_type"": ""community_event"", ""start_time"": ""2025-05-07T12:00:00"", ""end_time"": ""2025-05-07T15:00:00"", ""expected_attendance"": 141, ""key_people"": [""Person_14"", ""Person_10"", ""Person_17"", ""Person_8"", ""Person_6""]}]","{""total_distance_km"": 162.23, ""estimated_travel_time_mins"": 222, ""optimized_sequence"": [""Miryalaguda"", ""Miryalaguda"", ""Munugode""], ""fuel_cost_estimate"": 4045.05}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 12, ""volunteers"": 45, ""budget"": 176083.39}","{""weather_risk"": ""low"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_3,2025-04-07 10:00:00,2025-05-03 15:00:00,Successfully completed with 91% attendance
9cb72c16-4dca-48a3-afa2-866770c26c18,PC13,Visit Plan - June 2025,2025-06-23,festival,scheduled,medium,"[{""ward"": ""Kodad"", ""village"": ""Village_4"", ""visit_type"": ""inspection"", ""start_time"": ""2025-06-23T16:00:00"", ""end_time"": ""2025-06-23T19:00:00"", ""expected_attendance"": 1265, ""key_people"": [""Person_12"", ""Person_11"", ""Person_11"", ""Person_15"", ""Person_15""]}, {""ward"": ""Devarakonda"", ""village"": ""Village_2"", ""visit_type"": ""inspection"", ""start_time"": ""2025-06-23T10:00:00"", ""end_time"": ""2025-06-23T12:00:00"", ""expected_attendance"": 1521, ""key_people"": [""Person_20"", ""Person_20""]}, {""ward"": ""Devarakonda"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-06-23T13:00:00"", ""end_time"": ""2025-06-23T16:00:00"", ""expected_attendance"": 1327, ""key_people"": [""Person_11"", ""Person_10"", ""Person_15"", ""Person_14"", ""Person_12""]}]","{""total_distance_km"": 133.16, ""estimated_travel_time_mins"": 363, ""optimized_sequence"": [""Kodad"", ""Devarakonda"", ""Devarakonda""], ""fuel_cost_estimate"": 4704.29}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 5, ""security_personnel"": 11, ""volunteers"": 21, ""budget"": 128565.22}","{""weather_risk"": ""high"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_2,2025-05-25 10:00:00,2025-06-22 15:00:00,
9c629e3f-cf7c-4894-875b-5d3077ce87c7,PC13,Visit Plan - October 2025,2025-10-11,crisis_response,scheduled,low,"[{""ward"": ""Kodad"", ""village"": ""Village_9"", ""visit_type"": ""community_event"", ""start_time"": ""2025-10-11T10:00:00"", ""end_time"": ""2025-10-11T13:00:00"", ""expected_attendance"": 921, ""key_people"": [""Person_16"", ""Person_13""]}, {""ward"": ""Munugode"", ""village"": ""Village_5"", ""visit_type"": ""community_event"", ""start_time"": ""2025-10-11T10:00:00"", ""end_time"": ""2025-10-11T13:00:00"", ""expected_attendance"": 1296, ""key_people"": [""Person_18"", ""Person_7"", ""Person_1"", ""Person_15"", ""Person_17""]}, {""ward"": ""Nakrekal"", ""village"": ""Village_9"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-10-11T09:00:00"", ""end_time"": ""2025-10-11T10:00:00"", ""expected_attendance"": 899, ""key_people"": [""Person_10"", ""Person_3"", ""Person_12"", ""Person_12""]}, {""ward"": ""Devarakonda"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-10-11T13:00:00"", ""end_time"": ""2025-10-11T16:00:00"", ""expected_attendance"": 499, ""key_people"": [""Person_19"", ""Person_19"", ""Person_7"", ""Person_15""]}]","{""total_distance_km"": 138.71, ""estimated_travel_time_mins"": 476, ""optimized_sequence"": [""Kodad"", ""Munugode"", ""Nakrekal"", ""Devarakonda""], ""fuel_cost_estimate"": 3999.87}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 9, ""volunteers"": 44, ""budget"": 165290.28}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""medium"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_4,admin_1,2025-09-22 10:00:00,2025-10-07 15:00:00,
ba1560c0-8e57-45c7-a4a0-7c14e9b3e7f7,PC13,Visit Plan - August 2025,2025-08-15,festival,scheduled,critical,"[{""ward"": ""Nalgonda"", ""village"": ""Village_8"", ""visit_type"": ""community_event"", ""start_time"": ""2025-08-15T13:00:00"", ""end_time"": ""2025-08-15T14:00:00"", ""expected_attendance"": 458, ""key_people"": [""Person_16"", ""Person_15"", ""Person_1"", ""Person_1""]}, {""ward"": ""Huzurnagar"", ""village"": ""Village_8"", ""visit_type"": ""inspection"", ""start_time"": ""2025-08-15T16:00:00"", ""end_time"": ""2025-08-15T18:00:00"", ""expected_attendance"": 1215, ""key_people"": [""Person_6"", ""Person_12"", ""Person_20"", ""Person_5""]}, {""ward"": ""Nakrekal"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-08-15T13:00:00"", ""end_time"": ""2025-08-15T14:00:00"", ""expected_attendance"": 650, ""key_people"": [""Person_12"", ""Person_20""]}, {""ward"": ""Nalgonda"", ""village"": ""Village_6"", ""visit_type"": ""community_event"", ""start_time"": ""2025-08-15T16:00:00"", ""end_time"": ""2025-08-15T18:00:00"", ""expected_attendance"": 1209, ""key_people"": [""Person_7"", ""Person_10"", ""Person_3""]}]","{""total_distance_km"": 103.87, ""estimated_travel_time_mins"": 330, ""optimized_sequence"": [""Nalgonda"", ""Huzurnagar"", ""Nakrekal"", ""Nalgonda""], ""fuel_cost_estimate"": 7144.22}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women"", ""farmers""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 3, ""security_personnel"": 10, ""volunteers"": 15, ""budget"": 79491.82}","{""weather_risk"": ""low"", ""security_risk"": ""low"", ""crowd_management_risk"": ""high"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_3,2025-07-22 10:00:00,2025-08-10 15:00:00,
fed692dd-d2f7-4981-813d-f39cdb0ec02a,PC13,Visit Plan - October 2025,2025-10-12,crisis_response,scheduled,critical,"[{""ward"": ""Devarakonda"", ""village"": ""Village_2"", ""visit_type"": ""community_event"", ""start_time"": ""2025-10-12T09:00:00"", ""end_time"": ""2025-10-12T12:00:00"", ""expected_attendance"": 1862, ""key_people"": [""Person_15"", ""Person_1"", ""Person_19"", ""Person_9"", ""Person_18""]}, {""ward"": ""Huzurnagar"", ""village"": ""Village_7"", ""visit_type"": ""public_meeting"", ""start_time"": ""2025-10-12T09:00:00"", ""end_time"": ""2025-10-12T10:00:00"", ""expected_attendance"": 564, ""key_people"": [""Person_20"", ""Person_19""]}]","{""total_distance_km"": 98.32, ""estimated_travel_time_mins"": 281, ""optimized_sequence"": [""Devarakonda"", ""Huzurnagar""], ""fuel_cost_estimate"": 6815.55}","[""Meet key stakeholders"", ""Address public grievances"", ""Inspect ongoing projects""]","[""youth"", ""women""]","[""Development progress update"", ""New schemes announcement"", ""Community welfare focus""]","{""vehicles"": 2, ""security_personnel"": 15, ""volunteers"": 50, ""budget"": 85724.23}","{""weather_risk"": ""high"", ""security_risk"": ""medium"", ""crowd_management_risk"": ""low"", ""mitigation_steps"": [""Backup plan ready"", ""Security briefed"", ""Weather monitoring""]}","[""Optimal time: Morning hours for better attendance"", ""Route optimized for minimal travel time"", ""Key influencers invited""]",planner_3,admin_1,2025-09-29 10:00:00,2025-10-06 15:00:00,
