intel_id,constituency_id,opposition_party,report_date,overall_strength_score,estimated_vote_share,trend,candidate_profile,campaign_intensity,activity_metrics,key_messages,attack_lines,target_segments,strong_areas,weak_areas,alliance_partners,support_from_influencers,issues_being_raised,vulnerabilities,recommended_counter_actions,defensive_messaging,source_quality,verification_status,notes,reported_by,created_at,updated_at
59a77611-bbc9-4ddc-8330-741de8cce029,PC13,CPI,2025-07-09,44,0.21,declining,"{""name"": ""CPI Candidate Nalgonda"", ""age"": 57, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Media presence"", ""Resource mobilization""], ""weakness_areas"": [""Weak organization"", ""Limited experience""], ""popularity_score"": 73}",low,"{""public_meetings_30d"": 21, ""door_to_door_coverage_pct"": 34.95, ""social_media_reach"": 19221, ""volunteer_count"": 101, ""estimated_budget"": 7788282.34}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3"", ""CPI message theme 4"", ""CPI message theme 5""]","[""Attack point 1"", ""Attack point 2""]","[""women"", ""minorities"", ""farmers"", ""urban_poor""]","[{""ward"": ""Huzurnagar"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.41}, {""ward"": ""Miryalaguda"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.34}]","[{""ward"": ""Kodad"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.12}, {""ward"": ""Munugode"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.09}]",[],"[""Influencer_10"", ""Influencer_12"", ""Influencer_1"", ""Influencer_14""]","[{""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""high""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""medium""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Limited resources"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Limited resources"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 2""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2""]",high,verified,Intelligence report for CPI in Nalgonda,field_analyst_2,2025-07-09 21:00:00,2025-07-09 16:30:00
e31fbf8b-d5cb-43ce-8962-e5571bee0b9c,PC13,CPI,2025-10-29,52,0.33,declining,"{""name"": ""CPI Candidate Nalgonda"", ""age"": 46, ""background"": ""Social activist"", ""strength_areas"": [""Media presence"", ""Youth appeal""], ""weakness_areas"": [""Controversial past"", ""Poor communication""], ""popularity_score"": 76}",low,"{""public_meetings_30d"": 9, ""door_to_door_coverage_pct"": 50.67, ""social_media_reach"": 19710, ""volunteer_count"": 368, ""estimated_budget"": 25113133.86}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3"", ""CPI message theme 4""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3"", ""Attack point 4""]","[""farmers"", ""urban_poor""]","[{""ward"": ""Nalgonda"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.27}, {""ward"": ""Munugode"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.36}]","[{""ward"": ""Miryalaguda"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.06}, {""ward"": ""Nalgonda"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.06}]","[""AIMIM""]","[""Influencer_10"", ""Influencer_18"", ""Influencer_9"", ""Influencer_20""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""low""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""low""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 5""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,verified,Intelligence report for CPI in Nalgonda,field_analyst_8,2025-10-29 22:00:00,2025-10-29 20:30:00
b6cd80c5-6f62-48dc-a8d1-7bb6a863aad5,PC13,CPI,2025-05-08,57,0.24,declining,"{""name"": ""CPI Candidate Nalgonda"", ""age"": 58, ""background"": ""Businessman"", ""strength_areas"": [""Ground connect"", ""Youth appeal""], ""weakness_areas"": [""Weak organization"", ""Limited experience""], ""popularity_score"": 56}",high,"{""public_meetings_30d"": 25, ""door_to_door_coverage_pct"": 41.92, ""social_media_reach"": 93669, ""volunteer_count"": 448, ""estimated_budget"": 12520479.12}","[""CPI message theme 1"", ""CPI message theme 2"", ""CPI message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""farmers"", ""urban_poor"", ""youth""]","[{""ward"": ""Nalgonda"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.43}, {""ward"": ""Huzurnagar"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.42}]","[{""ward"": ""Miryalaguda"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.13}, {""ward"": ""Devarakonda"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.09}]",[],"[""Influencer_15"", ""Influencer_10""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""low""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Internal conflicts"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4"", ""Counter action 5""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",low,verified,Intelligence report for CPI in Nalgonda,field_analyst_6,2025-05-08 16:00:00,2025-05-08 19:30:00
a97fd3ad-f926-4b95-8079-27dc0669f7dc,PC14,BRS,2025-11-24,55,0.21,stable,"{""name"": ""BRS Candidate Bhongir"", ""age"": 40, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Ground connect"", ""Media presence""], ""weakness_areas"": [""Limited experience"", ""Weak organization""], ""popularity_score"": 64}",very_high,"{""public_meetings_30d"": 19, ""door_to_door_coverage_pct"": 66.31, ""social_media_reach"": 84572, ""volunteer_count"": 401, ""estimated_budget"": 26471914.3}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3"", ""BRS message theme 4"", ""BRS message theme 5""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3"", ""Attack point 4""]","[""women"", ""farmers"", ""youth"", ""minorities""]","[{""ward"": ""Alair"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.43}, {""ward"": ""Nakrekal"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.36}]","[{""ward"": ""Alair"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.16}, {""ward"": ""Ghanpur"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.18}]","[""Independent""]","[""Influencer_15"", ""Influencer_9"", ""Influencer_16"", ""Influencer_4"", ""Influencer_2""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""medium""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""low""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""low""}]","[{""vulnerability"": ""Limited resources"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 3""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2""]",high,rumor,Intelligence report for BRS in Bhongir,field_analyst_8,2025-11-24 18:00:00,2025-11-24 21:30:00
d0e92ed3-99a5-4f9d-b690-a189f8689a35,PC14,BRS,2025-06-29,62,0.34,stable,"{""name"": ""BRS Candidate Bhongir"", ""age"": 52, ""background"": ""Social activist"", ""strength_areas"": [""Media presence"", ""Ground connect""], ""weakness_areas"": [""Poor communication"", ""Limited experience""], ""popularity_score"": 67}",high,"{""public_meetings_30d"": 11, ""door_to_door_coverage_pct"": 69.35, ""social_media_reach"": 68231, ""volunteer_count"": 240, ""estimated_budget"": 37008020.23}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3"", ""BRS message theme 4"", ""BRS message theme 5""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""youth"", ""farmers"", ""urban_poor""]","[{""ward"": ""Alair"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.43}, {""ward"": ""Thungathurthi"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.36}]","[{""ward"": ""Jangaon"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.11}, {""ward"": ""Thungathurthi"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.09}]",[],"[""Influencer_14"", ""Influencer_11"", ""Influencer_13"", ""Influencer_18""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""high""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4"", ""Counter action 5""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,rumor,Intelligence report for BRS in Bhongir,field_analyst_9,2025-06-29 19:00:00,2025-06-29 20:30:00
d8e74d98-383c-4c99-b880-186b9266a449,PC14,BRS,2025-07-10,63,0.24,stable,"{""name"": ""BRS Candidate Bhongir"", ""age"": 35, ""background"": ""Businessman"", ""strength_areas"": [""Ground connect"", ""Youth appeal""], ""weakness_areas"": [""Controversial past"", ""Weak organization""], ""popularity_score"": 66}",low,"{""public_meetings_30d"": 15, ""door_to_door_coverage_pct"": 59.32, ""social_media_reach"": 53174, ""volunteer_count"": 359, ""estimated_budget"": 6826461.41}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""women"", ""minorities"", ""farmers"", ""youth""]","[{""ward"": ""Husnabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.41}, {""ward"": ""Thungathurthi"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.38}]","[{""ward"": ""Jangaon"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.14}, {""ward"": ""Husnabad"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.17}]",[],"[""Influencer_18"", ""Influencer_6"", ""Influencer_16"", ""Influencer_8"", ""Influencer_4""]","[{""issue"": ""corruption"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 4""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 2""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4"", ""Counter action 5""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3"", ""Defensive message 4""]",medium,rumor,Intelligence report for BRS in Bhongir,field_analyst_2,2025-07-10 18:00:00,2025-07-10 17:30:00
de265ef8-6856-4d05-b94c-22f2963c5bb7,PC14,BRS,2025-12-14,63,0.27,stable,"{""name"": ""BRS Candidate Bhongir"", ""age"": 39, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Youth appeal"", ""Ground connect""], ""weakness_areas"": [""Weak organization"", ""Limited experience""], ""popularity_score"": 76}",very_high,"{""public_meetings_30d"": 8, ""door_to_door_coverage_pct"": 51.59, ""social_media_reach"": 91883, ""volunteer_count"": 244, ""estimated_budget"": 34225932.42}","[""BRS message theme 1"", ""BRS message theme 2"", ""BRS message theme 3""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""youth"", ""minorities""]","[{""ward"": ""Alair"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.38}, {""ward"": ""Ghanpur"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.38}]","[{""ward"": ""Nakrekal"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.07}, {""ward"": ""Thungathurthi"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.14}]",[],"[""Influencer_13"", ""Influencer_8""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""medium""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Poor ground organization"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4"", ""Counter action 5""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,rumor,Intelligence report for BRS in Bhongir,field_analyst_1,2025-12-14 16:00:00,2025-12-14 20:30:00
5d3a8994-f618-4dda-ad72-01b5b531eb6a,PC14,BJP,2025-04-05,71,0.28,growing,"{""name"": ""BJP Candidate Bhongir"", ""age"": 55, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Youth appeal"", ""Media presence""], ""weakness_areas"": [""Poor communication"", ""Controversial past""], ""popularity_score"": 59}",medium,"{""public_meetings_30d"": 25, ""door_to_door_coverage_pct"": 34.98, ""social_media_reach"": 44588, ""volunteer_count"": 142, ""estimated_budget"": 11950977.74}","[""BJP message theme 1"", ""BJP message theme 2"", ""BJP message theme 3"", ""BJP message theme 4"", ""BJP message theme 5""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3"", ""Attack point 4""]","[""urban_poor"", ""youth"", ""women""]","[{""ward"": ""Thungathurthi"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.37}, {""ward"": ""Ghanpur"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.4}]","[{""ward"": ""Alair"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.19}, {""ward"": ""Nakrekal"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.16}]","[""Independent""]","[""Influencer_2"", ""Influencer_15"", ""Influencer_1"", ""Influencer_13"", ""Influencer_2""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""medium""}, {""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 3""}, {""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,rumor,Intelligence report for BJP in Bhongir,field_analyst_4,2025-04-05 18:00:00,2025-04-05 20:30:00
16276783-fafa-4871-a6fa-bfc5a45ae354,PC14,BJP,2025-10-11,71,0.28,stable,"{""name"": ""BJP Candidate Bhongir"", ""age"": 37, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Youth appeal"", ""Media presence""], ""weakness_areas"": [""Controversial past"", ""Limited experience""], ""popularity_score"": 76}",very_high,"{""public_meetings_30d"": 8, ""door_to_door_coverage_pct"": 67.24, ""social_media_reach"": 94632, ""volunteer_count"": 366, ""estimated_budget"": 29282716.54}","[""BJP message theme 1"", ""BJP message theme 2"", ""BJP message theme 3"", ""BJP message theme 4"", ""BJP message theme 5""]","[""Attack point 1"", ""Attack point 2""]","[""urban_poor"", ""women"", ""farmers""]","[{""ward"": ""Bhongir"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.4}, {""ward"": ""Ghanpur"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.36}]","[{""ward"": ""Nakrekal"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.18}, {""ward"": ""Jangaon"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.14}]","[""CPI""]","[""Influencer_4"", ""Influencer_17"", ""Influencer_6"", ""Influencer_12"", ""Influencer_18""]","[{""issue"": ""corruption"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""medium""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""low""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""low""}]","[{""vulnerability"": ""Poor ground organization"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 2""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 3""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 5""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",medium,rumor,Intelligence report for BJP in Bhongir,field_analyst_7,2025-10-11 17:00:00,2025-10-11 21:30:00
784576e3-736a-40c0-bdc4-d2899f954a4f,PC14,BJP,2025-09-15,66,0.22,stable,"{""name"": ""BJP Candidate Bhongir"", ""age"": 55, ""background"": ""Businessman"", ""strength_areas"": [""Ground connect"", ""Media presence""], ""weakness_areas"": [""Weak organization"", ""Controversial past""], ""popularity_score"": 79}",medium,"{""public_meetings_30d"": 24, ""door_to_door_coverage_pct"": 58.86, ""social_media_reach"": 33941, ""volunteer_count"": 358, ""estimated_budget"": 17436900.26}","[""BJP message theme 1"", ""BJP message theme 2"", ""BJP message theme 3"", ""BJP message theme 4"", ""BJP message theme 5""]","[""Attack point 1"", ""Attack point 2"", ""Attack point 3""]","[""women"", ""farmers"", ""urban_poor"", ""youth""]","[{""ward"": ""Husnabad"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.35}, {""ward"": ""Alair"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.26}]","[{""ward"": ""Bhongir"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.19}, {""ward"": ""Nakrekal"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.07}]",[],"[""Influencer_5"", ""Influencer_18""]","[{""issue"": ""corruption"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 4""}, {""vulnerability"": ""Internal conflicts"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2""]",low,verified,Intelligence report for BJP in Bhongir,field_analyst_1,2025-09-15 19:00:00,2025-09-15 22:30:00
9e7c07fb-5aa4-4e59-a379-250d5da28430,PC14,BJP,2025-04-03,38,0.25,declining,"{""name"": ""BJP Candidate Bhongir"", ""age"": 46, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Media presence"", ""Ground connect""], ""weakness_areas"": [""Weak organization"", ""Controversial past""], ""popularity_score"": 53}",low,"{""public_meetings_30d"": 6, ""door_to_door_coverage_pct"": 44.86, ""social_media_reach"": 31503, ""volunteer_count"": 439, ""estimated_budget"": 43644940.98}","[""BJP message theme 1"", ""BJP message theme 2"", ""BJP message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""minorities"", ""farmers"", ""women"", ""youth""]","[{""ward"": ""Ghanpur"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.3}, {""ward"": ""Nakrekal"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.42}]","[{""ward"": ""Nakrekal"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.08}, {""ward"": ""Thungathurthi"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.09}]",[],"[""Influencer_11"", ""Influencer_18"", ""Influencer_5"", ""Influencer_4"", ""Influencer_19""]","[{""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""medium""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""high""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 5"", ""impact_level"": ""medium""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Limited resources"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 5""}, {""vulnerability"": ""Poor ground organization"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 3""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",low,rumor,Intelligence report for BJP in Bhongir,field_analyst_7,2025-04-03 18:00:00,2025-04-03 19:30:00
04355bcf-f403-4ae9-a892-8837c4ca2e54,PC14,BJP,2025-08-08,64,0.24,growing,"{""name"": ""BJP Candidate Bhongir"", ""age"": 58, ""background"": ""Social activist"", ""strength_areas"": [""Resource mobilization"", ""Media presence""], ""weakness_areas"": [""Poor communication"", ""Weak organization""], ""popularity_score"": 51}",medium,"{""public_meetings_30d"": 6, ""door_to_door_coverage_pct"": 63.44, ""social_media_reach"": 46863, ""volunteer_count"": 455, ""estimated_budget"": 30807532.95}","[""BJP message theme 1"", ""BJP message theme 2"", ""BJP message theme 3""]","[""Attack point 1"", ""Attack point 2""]","[""youth"", ""women"", ""farmers""]","[{""ward"": ""Thungathurthi"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.33}, {""ward"": ""Ghanpur"", ""strength_level"": ""strong"", ""estimated_vote_share"": 0.41}]","[{""ward"": ""Husnabad"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.12}, {""ward"": ""Alair"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.08}]",[],"[""Influencer_4"", ""Influencer_20""]","[{""issue"": ""unemployment"", ""narrative"": ""Narrative about issue 3"", ""impact_level"": ""low""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 4"", ""impact_level"": ""high""}, {""issue"": ""unfulfilled_promises"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""low""}, {""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}]","[{""vulnerability"": ""Weak local leadership"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 3""}, {""vulnerability"": ""Limited resources"", ""severity"": ""medium"", ""exploitation_strategy"": ""Strategy 1""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3"", ""Counter action 4""]","[""Defensive message 1"", ""Defensive message 2""]",low,probable,Intelligence report for BJP in Bhongir,field_analyst_4,2025-08-08 18:00:00,2025-08-08 20:30:00
5faed1df-6c62-482f-a2ad-6c1ec69c2734,PC14,BJP,2025-08-24,42,0.22,growing,"{""name"": ""BJP Candidate Bhongir"", ""age"": 53, ""background"": ""Ex-bureaucrat"", ""strength_areas"": [""Youth appeal"", ""Resource mobilization""], ""weakness_areas"": [""Controversial past"", ""Poor communication""], ""popularity_score"": 69}",high,"{""public_meetings_30d"": 9, ""door_to_door_coverage_pct"": 42.72, ""social_media_reach"": 71454, ""volunteer_count"": 270, ""estimated_budget"": 34510504.83}","[""BJP message theme 1"", ""BJP message theme 2"", ""BJP message theme 3"", ""BJP message theme 4"", ""BJP message theme 5""]","[""Attack point 1"", ""Attack point 2""]","[""urban_poor"", ""women"", ""youth""]","[{""ward"": ""Jangaon"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.37}, {""ward"": ""Bhongir"", ""strength_level"": ""very_strong"", ""estimated_vote_share"": 0.38}]","[{""ward"": ""Bhongir"", ""strength_level"": ""very_weak"", ""estimated_vote_share"": 0.06}, {""ward"": ""Ghanpur"", ""strength_level"": ""weak"", ""estimated_vote_share"": 0.07}]","[""BRS""]","[""Influencer_18"", ""Influencer_3"", ""Influencer_4"", ""Influencer_15""]","[{""issue"": ""poor_infrastructure"", ""narrative"": ""Narrative about issue 1"", ""impact_level"": ""high""}, {""issue"": ""corruption"", ""narrative"": ""Narrative about issue 2"", ""impact_level"": ""medium""}]","[{""vulnerability"": ""Internal conflicts"", ""severity"": ""high"", ""exploitation_strategy"": ""Strategy 1""}, {""vulnerability"": ""Limited resources"", ""severity"": ""low"", ""exploitation_strategy"": ""Strategy 2""}]","[""Counter action 1"", ""Counter action 2"", ""Counter action 3""]","[""Defensive message 1"", ""Defensive message 2"", ""Defensive message 3""]",high,verified,Intelligence report for BJP in Bhongir,field_analyst_5,2025-08-24 20:00:00,2025-08-24 22:30:00
