milestone_id,promise_id,constituency_id,milestone_name,milestone_description,milestone_order,target_date,actual_date,status,completion_percentage,deliverables,responsible_team,budget_allocated,budget_spent,challenges,verification_status,verified_by,verification_date,photos,documents,notes,created_at,updated_at
ea009e7b-a083-41ab-b294-eeda40485c4f,3c4dd164-cead-42e1-871e-ab240e337b7c,PC14,phase_2_completed,Milestone for promise in Bhongir,2,2025-07-20,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 3,1288124.73,0.0,[],not_required,,,"[""photo_ff4493f3-6923-43ad-9983-4a95ade8be1e.jpg"", ""photo_4cfda40d-c120-4369-8847-2af9dd076d4e.jpg"", ""photo_cd1b90ee-147b-43e4-ba41-79f427fd73f5.jpg"", ""photo_892b35af-83fd-44ab-8c93-317d53c17eb0.jpg"", ""photo_10cd87fc-0e26-473b-9727-aebfb6924fcd.jpg"", ""photo_18eab4c5-faaf-4dc3-8b6d-0fcc81ef87e9.jpg""]","[""doc_6bd58931-a239-442e-9e68-7f7db2f0f492.pdf"", ""doc_5f01e6fe-e3af-4a7e-8894-1bbadccf7e9c.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178220,2025-12-05 12:30:12.178220
4813f94f-af77-426d-a97f-9b4610feef64,13b13da2-1d68-41d9-abe7-e3362d401b39,PC14,final_completion,Milestone for promise in Bhongir,7,2025-07-30,,delayed,42,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,1732134.75,0.0,"[""Challenge 1""]",verified,,,"[""photo_0548e4dd-20d2-40fa-a487-4288c54e8c9e.jpg"", ""photo_770d4cb7-6467-4b28-bba2-1dd9750e4629.jpg"", ""photo_d8b2639a-aa42-4adc-90b4-bc012e5cd39b.jpg"", ""photo_3a22f965-ce13-41c2-a6fe-eb3a8f6e1fdb.jpg"", ""photo_d698692d-14b5-4977-b30a-a723021079c6.jpg""]","[""doc_fb855655-6a0f-4f47-80ab-50e466b4efd7.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178243,2025-12-05 12:30:12.178243
36aede82-7ca5-4753-a867-25dbc535e4b7,fba1b047-04ca-4084-8f0d-51cea4fbd031,PC14,inauguration,Milestone for promise in Bhongir,1,2025-01-12,2025-09-19,completed,44,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,916360.78,593477.99,[],not_required,verifier_1,2025-09-19,"[""photo_493bdf0b-4c95-44e5-8073-4d131848e96b.jpg""]","[""doc_9cdcaf8f-8e24-434f-9866-2133005845ff.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178260,2025-12-05 12:30:12.178261
f8cc0dde-2d4c-4a7c-94c0-cf8cccca20da,ef0eecf5-aae6-4cac-988e-d437cd823b37,PC14,final_completion,Milestone for promise in Bhongir,7,2025-01-22,,in_progress,35,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 3,4301976.48,1180566.68,[],not_required,,,[],"[""doc_a4731b50-418b-431a-8b85-da9208f88f94.pdf"", ""doc_8e9dce53-2283-494d-b550-f5628cd1d287.pdf"", ""doc_d778269a-c3aa-45d9-9a5c-5d06736f61bb.pdf"", ""doc_afbafdb6-bc68-42bd-9ac1-ee5f75c23265.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178280,2025-12-05 12:30:12.178280
04c1867b-93c6-4e9d-b856-fcc66eac3076,cd3db849-15a2-4e91-b6de-d2e1ca9fe21d,PC14,final_completion,Milestone for promise in Bhongir,4,2025-11-21,,in_progress,94,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,4989058.75,576818.81,[],pending,,,"[""photo_e16f1489-1dd4-4c21-997e-56c6355c7f3d.jpg"", ""photo_51196895-dcea-4b61-9a02-8dd2f054a8e2.jpg"", ""photo_dc7740b9-529c-49b6-b90a-e6f59343f551.jpg"", ""photo_1885a5df-b811-4c84-b77b-1668aab87ce2.jpg"", ""photo_2b317d79-7bab-4603-be7f-a5a02353789e.jpg"", ""photo_07b4595b-4a97-4b49-b53c-8bfd84268fac.jpg"", ""photo_a1a42cf7-ac27-4a67-9450-0c01fa05ad59.jpg"", ""photo_26e06de6-16e7-404e-9935-895b5f3972d7.jpg""]","[""doc_ff7ec343-25d1-4e24-ab6f-b55a6a3284af.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178309,2025-12-05 12:30:12.178309
5193b1e3-a29a-466b-b3f9-5075b599b710,f38309c5-b8d6-4356-b747-59dfd15ec20b,PC14,budget_approved,Milestone for promise in Bhongir,7,2025-04-12,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 1,480476.06,0.0,"[""Challenge 1"", ""Challenge 2""]",pending,,,"[""photo_1fe059cf-1802-4443-bbf7-8822b348556e.jpg"", ""photo_6bf90527-9398-4b2c-a87a-41feee0253b3.jpg"", ""photo_da837bbc-7ee5-4cdd-91ee-8812c28b848b.jpg"", ""photo_4ed7f084-2fcc-4e1f-b7a5-2798cd074b75.jpg""]",[],Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178328,2025-12-05 12:30:12.178329
c7e42114-cd77-4416-b7bc-558a62b965f8,f92d5ac9-e104-465c-b994-0de9455a4693,PC14,final_completion,Milestone for promise in Bhongir,6,2025-02-05,2025-11-17,completed,72,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,3344011.99,1541301.68,[],verified,verifier_3,2025-11-17,[],"[""doc_48924c12-d598-4035-b42d-cfc6f4b63611.pdf"", ""doc_537fa01f-c021-4a09-99a1-b6035abb39b3.pdf"", ""doc_c60deb64-3252-48b1-9b31-7cb507f265a3.pdf"", ""doc_24b19cec-1f81-465c-866f-7303dfd14c2d.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178349,2025-12-05 12:30:12.178349
b97a2815-2102-4a41-bdb2-b00ad0a17912,9ac12a58-bff5-4e6a-8232-c053f61bcf14,PC14,phase_1_completed,Milestone for promise in Bhongir,3,2025-03-06,,delayed,8,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,4451847.6,0.0,[],verified,,,"[""photo_11e65c06-ff6d-4359-add2-322e98014dc2.jpg"", ""photo_6ac3876b-2897-4206-aa7c-8a4f7b3bd361.jpg"", ""photo_863abb02-4a3d-4014-bdaa-09d0052518cb.jpg"", ""photo_975d1880-696b-4746-85c9-98c360046500.jpg""]","[""doc_71f4d312-191a-4e51-93cc-1306efd48a87.pdf"", ""doc_b25f8345-7371-409b-a56d-00a5ca67318c.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178372,2025-12-05 12:30:12.178372
4aee67a8-c5bf-4c80-bd4b-787a25c0080a,b386b1e7-12eb-480e-b114-e5c31d23b74f,PC14,budget_approved,Milestone for promise in Bhongir,3,2025-04-04,,in_progress,32,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 4,2711443.61,480219.58,[],pending,,,"[""photo_badb2512-9daf-403e-9861-39eef0a6634d.jpg"", ""photo_5ec3b324-8a28-4896-b77e-457bc8863e13.jpg"", ""photo_dd361180-f826-477d-ba0c-ee8951f4745b.jpg"", ""photo_b7be0d93-b511-40b6-b74f-2c5e9929799a.jpg"", ""photo_a875512c-21bf-4ea7-9ea2-11081f09b4f3.jpg"", ""photo_abfa9912-880a-4ce8-b264-7de4df1be7f4.jpg"", ""photo_471e6473-ef0b-4167-a528-34b35999cdb0.jpg""]",[],Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178397,2025-12-05 12:30:12.178397
12569203-a6bc-49c7-890c-7704439e75b4,d1a166f7-92a9-4c9c-b04b-0ac0d3225446,PC14,phase_1_completed,Milestone for promise in Bhongir,3,2025-09-26,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 3,3237484.31,0.0,[],pending,,,"[""photo_385922e2-3ef3-46de-a554-98047db49ac5.jpg"", ""photo_d409224e-bf30-432d-a91f-37e6fa13caab.jpg"", ""photo_d743ac7e-326d-4e96-9de8-f94eb6c8df52.jpg"", ""photo_479ef136-f9ad-452a-9d2f-1fa43a6af614.jpg"", ""photo_fdb96875-50ce-44b9-952e-cf98d42511d5.jpg"", ""photo_967a537d-7f91-4092-b646-7412d32d7072.jpg"", ""photo_b22b3f81-01c6-45bb-a642-1f9c079725d2.jpg""]",[],Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178422,2025-12-05 12:30:12.178422
acb29511-9092-4795-9a2e-90bcb167a5f0,0ed32059-e206-487f-bbca-3df2959e0ff1,PC14,budget_approved,Milestone for promise in Bhongir,7,2025-02-05,,in_progress,38,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 3,3558895.7,2492994.85,[],pending,,,"[""photo_6abd569f-8788-43d6-9ab6-c09b5db45926.jpg"", ""photo_996dd9d8-1132-4d85-ab8b-57a46e2b7cb1.jpg"", ""photo_6d57a694-6a12-49b7-aefc-d8a94f31281d.jpg"", ""photo_93f13e79-af45-4ca7-a059-b9ab253bda46.jpg"", ""photo_64e123eb-60d6-4244-93f1-43b69593e652.jpg"", ""photo_71764a0c-a2f6-43a4-95dc-9ccbc1e09c1d.jpg"", ""photo_d91c95c4-ab04-4a20-b84d-99f0c52c29eb.jpg""]",[],Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178447,2025-12-05 12:30:12.178447
994c6f14-dc45-4a81-839e-50f4ec648fba,ee3dd1f4-2290-4caa-ab5e-8ce5399b6490,PC14,phase_2_completed,Milestone for promise in Bhongir,1,2025-08-30,,delayed,69,"[""Deliverable 1"", ""Deliverable 2""]",Team 5,2035366.82,0.0,[],verified,,,"[""photo_54513ebb-842f-43e4-99a1-a8c40c49e4db.jpg"", ""photo_06c7cde7-1ebd-45b0-a4c9-34b4027afc7a.jpg"", ""photo_237bb41a-e4b6-48f3-b85e-37884651d592.jpg""]",[],Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178464,2025-12-05 12:30:12.178464
75199abb-a5b2-49e4-8b26-83a1bd8d3d6f,1fd91511-b9e0-45d0-b2f1-7f83eed515b2,PC14,planning_completed,Milestone for promise in Bhongir,4,2025-10-03,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 5,4215408.76,0.0,[],not_required,,,"[""photo_115b18b4-b368-457b-9bb3-5e9876e2ec6b.jpg"", ""photo_9848f3f2-afdd-4ccd-985f-9b7914a8c61a.jpg"", ""photo_c5d22b06-6042-46fe-8b94-6f7e05bba9fe.jpg"", ""photo_8ac40844-44fa-439c-9703-a2137fdfcb7d.jpg""]","[""doc_fd4f0d79-d364-4684-9b42-18413d8d5bed.pdf"", ""doc_83afcc9b-d7dc-4bc4-8c9a-52d4d29c301e.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178487,2025-12-05 12:30:12.178487
f2f042b1-68b8-4e06-9f13-729364db59c3,fc8c84bf-f084-49f2-8b69-6551b02a93fa,PC14,work_started,Milestone for promise in Bhongir,5,2025-07-20,,in_progress,26,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 2,1298919.65,1628606.69,[],verified,,,"[""photo_f24a3931-ca70-4418-b26a-3c4d0394fb26.jpg"", ""photo_fc83f022-646c-4e63-8a40-0674dc9629e8.jpg"", ""photo_400a3a54-f95f-4045-ab94-e116dfbb6246.jpg"", ""photo_0e10b663-8ffa-42e3-a415-09ecfbebe33c.jpg"", ""photo_468e3e15-a6f0-4c76-8fd7-e14edede65a9.jpg""]","[""doc_667e8e21-3f9c-4200-ba16-d06582b2996f.pdf"", ""doc_5a74e096-c36a-494a-b53d-b8abe08b092f.pdf"", ""doc_b8bbc1e9-90cb-4a33-819c-949cd4ac2757.pdf""]",Milestone tracking notes for Bhongir,2025-12-05 12:30:12.178514,2025-12-05 12:30:12.178514
056eca7c-12b3-4556-ba78-56123f50ec46,176d499b-015a-428e-81e7-88249225629d,PC15,phase_1_completed,Milestone for promise in Warangal,4,2025-07-21,2025-05-09,completed,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 5,1416385.75,770158.01,"[""Challenge 1"", ""Challenge 2""]",not_required,verifier_1,2025-05-09,"[""photo_7a3b9992-70ff-4714-b947-8e0152af2d6b.jpg"", ""photo_0990fc64-2066-428b-ac79-ec226a825b71.jpg"", ""photo_4dba1cda-2e8d-49cc-8d46-42ad20073b4f.jpg"", ""photo_39472b84-e015-4c1d-a504-a08d43c8e3c3.jpg"", ""photo_23bd89e7-0783-4125-9c55-71bb39289c58.jpg"", ""photo_f8784381-b248-4272-aef3-86772996cdc6.jpg"", ""photo_6c2cd537-29d1-4536-a428-11eb603807ef.jpg""]","[""doc_4382ea1f-bdab-41eb-b34e-2243ac61a396.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178543,2025-12-05 12:30:12.178543
a3248c1f-6adc-411a-9a85-519c9812bd6b,973cbb79-c183-4c59-892d-e9f825361f43,PC15,work_started,Milestone for promise in Warangal,1,2025-05-11,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 4,2734349.05,0.0,[],not_required,,,[],"[""doc_5c68d234-1832-47d4-a1a9-ffb30ddc355e.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178556,2025-12-05 12:30:12.178556
3c12f081-9ce2-4b77-8835-0e46a5e65e79,b503b4ba-5318-4481-bf2f-f38217e432f6,PC15,inauguration,Milestone for promise in Warangal,3,2025-02-12,2025-01-19,completed,78,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,4199392.73,2470234.68,[],pending,verifier_1,2025-01-19,"[""photo_68352a58-c630-4c2a-a58a-2e48ebe34ebb.jpg"", ""photo_3a6c24c7-3cff-4c0c-88ab-2d4f40984aff.jpg"", ""photo_f19a73c9-036b-4132-9baa-cb3bd22cc175.jpg"", ""photo_3678d64d-798b-46c3-8e80-20833467d379.jpg"", ""photo_4c2f2a28-d806-4ecf-937b-9be1a53e1512.jpg"", ""photo_184ac84a-7d26-445f-a9f8-7715199a20bb.jpg"", ""photo_f0ac9e25-440d-4948-809b-22870a0d70ec.jpg"", ""photo_ba9fb8d1-6087-4f4d-8383-f4e292d2d617.jpg""]",[],Milestone tracking notes for Warangal,2025-12-05 12:30:12.178584,2025-12-05 12:30:12.178584
7c567446-a001-4a84-bff3-bdf55e28ec4f,acfb6a5b-3ddb-4612-bb2f-bb7910bfa087,PC15,phase_1_completed,Milestone for promise in Warangal,5,2025-09-24,2025-06-24,completed,54,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 1,4265389.68,863747.18,[],verified,verifier_2,2025-06-24,"[""photo_1b5954d3-4ce4-4e05-9271-66f937b22890.jpg""]","[""doc_88205377-df99-417c-b09d-5c4d8115dcf1.pdf"", ""doc_403cbd6e-a144-4903-9435-19e6dc3fcf91.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178602,2025-12-05 12:30:12.178603
a860bf82-1175-4bb9-b256-ce52ae21e9d7,66d63f33-ea86-4a58-a76b-b11420b64fc2,PC15,phase_2_completed,Milestone for promise in Warangal,7,2025-04-24,,delayed,52,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 5,2892181.26,0.0,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,,,"[""photo_779f4760-0a8d-46d6-a75b-5ecc109dfbf2.jpg"", ""photo_375db4e1-0ecc-43e0-9e90-83033aae175c.jpg"", ""photo_7132fc55-c87c-4300-86f4-6f2e97d82772.jpg"", ""photo_9a92293a-f2e0-4c4a-8d7d-3f103a245e87.jpg"", ""photo_2d37ad19-1228-40dc-87ef-e6c6f1ffdfab.jpg"", ""photo_342ef1d4-f180-4acb-b220-bf4922d07686.jpg""]","[""doc_bff181f7-c029-45e7-8dd9-e387b415c58d.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178628,2025-12-05 12:30:12.178628
2adb8252-6d2a-4e31-95a0-b6e8b8704f71,1e1ed803-3937-4ac1-9db1-cd7b1897ddbe,PC15,planning_completed,Milestone for promise in Warangal,2,2025-08-30,2025-06-25,completed,11,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 1,905557.49,1953277.01,[],not_required,verifier_4,2025-06-25,"[""photo_1e7ee086-a91a-488b-8435-cd2e90e3fe1b.jpg"", ""photo_20eb8458-5587-4ce4-b6f6-80bc87eb2646.jpg"", ""photo_7d4f7f2c-5ca0-4bfe-8e46-f59b82e3e5ad.jpg"", ""photo_007f1593-e98f-44ad-9b9c-404f2d147eb2.jpg""]","[""doc_aa28176a-267e-4a56-9917-30740d18b7b4.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178650,2025-12-05 12:30:12.178651
b4e4250e-4749-4d2a-8139-705e295faa88,2c336fb1-92d0-41ab-adf0-ab118bc12ca2,PC15,phase_2_completed,Milestone for promise in Warangal,3,2025-06-07,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 5,2234550.23,0.0,[],verified,,,"[""photo_aca3232e-989f-49d5-ac20-9dc9face2644.jpg""]","[""doc_f86b7aea-b980-402f-bf1f-e2ae979969f3.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178666,2025-12-05 12:30:12.178666
a08e551c-0f81-425d-a07b-e41bdea58da6,52f710fa-21d0-47ec-84b9-429540fca97d,PC15,work_started,Milestone for promise in Warangal,1,2025-01-17,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 2,546159.02,0.0,[],verified,,,"[""photo_ba815be5-0ad9-4ee1-87ce-a99463376747.jpg"", ""photo_78ee5d4a-6023-4bee-885a-6a80daed997a.jpg"", ""photo_cb395f81-e551-4e02-836e-8be9edbe70a2.jpg"", ""photo_199ab250-f6fc-4257-b3e1-bd47d00bcce9.jpg""]",[],Milestone tracking notes for Warangal,2025-12-05 12:30:12.178685,2025-12-05 12:30:12.178685
8806f084-cf4f-4ff6-97cf-398fe31945ff,94681ba2-6309-4446-ae04-afdcae4006f7,PC15,budget_approved,Milestone for promise in Warangal,2,2025-05-26,,delayed,22,"[""Deliverable 1"", ""Deliverable 2""]",Team 4,1097758.84,0.0,[],verified,,,"[""photo_0e52ed26-8c50-4803-a4ef-bd2bb5c83e4d.jpg"", ""photo_dcfcf491-3609-475f-9c8e-2ed4dfcaa6e6.jpg"", ""photo_1f3e6014-b331-4761-ac97-263a6d6fddb3.jpg"", ""photo_604bd51e-71d6-4e79-8128-01a4db4fbe81.jpg"", ""photo_6c41d4e3-c022-46d9-a0d6-a0c2913cdcae.jpg"", ""photo_29f5da11-9803-442f-a968-6f3d482af7c2.jpg""]",[],Milestone tracking notes for Warangal,2025-12-05 12:30:12.178707,2025-12-05 12:30:12.178708
f72ad736-3123-4350-b204-f72ce2624dde,505f487b-611b-4ecd-8f7a-d52cac1b6f08,PC15,final_completion,Milestone for promise in Warangal,4,2025-09-15,,delayed,34,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 4,1705221.75,0.0,"[""Challenge 1"", ""Challenge 2""]",pending,,,"[""photo_09a4c101-d312-4064-bf72-090c3cb1b34c.jpg"", ""photo_ab3b88f1-91d3-46c8-8754-26686700615e.jpg"", ""photo_cf0d26a9-106e-46ea-b03f-14704b847589.jpg"", ""photo_e4c562df-0c1c-4633-a1d3-0caf9c34e726.jpg""]","[""doc_15a64cb0-dae9-4e65-8075-be61a9fca8b0.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178729,2025-12-05 12:30:12.178729
a75713ac-3d51-448e-aaf5-4348620186bb,a8b447a3-739c-47ac-99f5-6057776ac4a3,PC15,phase_1_completed,Milestone for promise in Warangal,6,2025-03-04,2025-03-06,completed,60,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4""]",Team 3,3631823.05,2962783.42,[],not_required,verifier_5,2025-03-06,"[""photo_ff660512-5f3b-492c-a109-a1107c737a1f.jpg"", ""photo_4ac6e2b1-f1f0-4615-8453-aa1ee5537570.jpg"", ""photo_687ca0b6-5014-447e-96d1-122d41eb7b87.jpg"", ""photo_781aeacb-2f1f-4bf3-afa0-23748d8e3ca9.jpg"", ""photo_b238770b-a390-4a99-b34b-5c3f488a3f96.jpg""]","[""doc_d3c91476-6449-47ca-a6b5-a379d2e72c8b.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178754,2025-12-05 12:30:12.178754
7cbc69d1-ddcf-459e-9841-62f47e4dc2ca,53e14e17-3daf-4de4-981d-1562719c5d21,PC15,final_completion,Milestone for promise in Warangal,4,2025-08-09,,delayed,9,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 3,4208117.77,0.0,"[""Challenge 1""]",pending,,,"[""photo_772621ff-c04f-48a4-8a91-ccc8998c0172.jpg"", ""photo_6828a29f-b16f-4ef9-9c93-84e6e2410669.jpg"", ""photo_c7dc929f-7b4b-4c0e-9090-20c3668578dd.jpg"", ""photo_2e24c90c-39a6-4b7d-9101-f9d8ef1bdd4c.jpg"", ""photo_18453c81-13fc-4ff8-8bce-38f4352f7bfb.jpg"", ""photo_197035c9-d6fa-47e1-9759-868f8e7127fe.jpg"", ""photo_15874168-df60-4223-8bce-7d34fcfd84bb.jpg""]","[""doc_088d015f-cf87-48b8-93f6-b64e395191d1.pdf"", ""doc_87988dfc-bb57-4222-abbf-52a6d636430a.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178783,2025-12-05 12:30:12.178783
c256b59c-f27d-4e0a-8884-b90a722ce443,9369605d-9c18-4630-bf18-1ad5a872fd48,PC15,phase_2_completed,Milestone for promise in Warangal,5,2025-08-12,,in_progress,55,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3"", ""Deliverable 4"", ""Deliverable 5""]",Team 2,4063363.16,467969.71,[],not_required,,,"[""photo_4848f4b1-c33c-4e7e-88f4-9f9f641e3b32.jpg"", ""photo_107d1fb3-281a-4c39-b511-33bd675c15b6.jpg"", ""photo_1706311a-345c-4c2d-98ad-f95cc49a2d8c.jpg""]","[""doc_3d121b8c-7067-4aaf-9edd-bac9088da344.pdf"", ""doc_f35d9ddc-9253-4ea9-aa48-d98ae655f5a2.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178804,2025-12-05 12:30:12.178805
0dcd4f61-013c-44a2-aac4-8113735b9981,f656b12d-0313-4909-a766-65d38bc50386,PC15,phase_2_completed,Milestone for promise in Warangal,7,2025-07-29,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 2,3818289.22,0.0,[],pending,,,[],"[""doc_03263fb7-c630-4b40-a1be-55a9784fc5cb.pdf"", ""doc_9066be5e-cc2c-4f06-b366-53ee75120701.pdf"", ""doc_b7bfa0df-82b5-46fc-a126-b53e2a13b602.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178821,2025-12-05 12:30:12.178821
431dd8f3-1991-4121-a97b-18eceba29f0f,92e5b5a8-d1cb-46fe-a7fd-5e4a580480b9,PC15,budget_approved,Milestone for promise in Warangal,2,2025-03-06,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 4,676423.88,0.0,"[""Challenge 1"", ""Challenge 2"", ""Challenge 3""]",verified,,,"[""photo_5fc5767b-6c1a-475a-b9c4-4befc1c06bd3.jpg"", ""photo_4e1e1ea5-bcdb-4f54-b006-299b3f41c118.jpg"", ""photo_3d723e03-5fec-4d7b-8e11-9ea02d8aacc5.jpg"", ""photo_68904e3d-3fda-4f7e-bc7a-3271e216ed0b.jpg"", ""photo_97cdead1-5d26-4021-8d5b-b9699d4a0440.jpg"", ""photo_61f210e8-28aa-4cb0-bc5c-d7be5a17beda.jpg""]","[""doc_0d4b1b37-4950-4963-946d-a006ab08ff24.pdf"", ""doc_3acb5941-56a0-4c16-86df-a5b4b9168cb2.pdf"", ""doc_ff328fc2-ed27-4efe-aace-ce7ea32eae79.pdf"", ""doc_a1e2584e-68b4-4dae-9b51-96e06091bec5.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178853,2025-12-05 12:30:12.178853
b9c108ce-abc0-4d5a-af8b-4fcc46c08400,07488f9d-5c8a-4c97-a918-5c14e6b14766,PC15,phase_1_completed,Milestone for promise in Warangal,5,2025-01-01,,pending,0,"[""Deliverable 1"", ""Deliverable 2""]",Team 3,1771440.32,0.0,[],pending,,,[],[],Milestone tracking notes for Warangal,2025-12-05 12:30:12.178865,2025-12-05 12:30:12.178865
8106a534-d2bb-47f5-8629-05830aedbde7,ce86a39b-bb58-4c29-a59f-d254dbe3ac65,PC15,phase_2_completed,Milestone for promise in Warangal,6,2025-09-09,,pending,0,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 3,4798501.11,0.0,[],verified,,,"[""photo_5a3ec07a-c09f-4e6d-8263-d5bbd0c3df06.jpg"", ""photo_74f7b121-9559-4464-98e6-2897b7804c6f.jpg""]",[],Milestone tracking notes for Warangal,2025-12-05 12:30:12.178880,2025-12-05 12:30:12.178880
b5270089-4fe2-4aa8-9d94-6c55c4356655,b388db1f-7251-4ca8-b58e-98c0c9402098,PC15,planning_completed,Milestone for promise in Warangal,6,2025-12-31,2025-04-26,completed,24,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 4,3181810.21,380125.86,"[""Challenge 1"", ""Challenge 2""]",pending,verifier_4,2025-04-26,"[""photo_3ea932a2-c25e-4e1c-ae98-7c0076b18415.jpg"", ""photo_9f009f8a-3a86-4d98-b66c-1d6812b476fe.jpg"", ""photo_842324d1-be34-456d-8f30-96a3e55ef3ee.jpg"", ""photo_cfe7588d-ded8-447a-b787-a0263542d2bc.jpg"", ""photo_79c9506d-36a0-4edf-b34e-67f04a96d732.jpg"", ""photo_e3428d55-747c-4eab-819f-954242ae8eec.jpg"", ""photo_59bd2f0c-37d3-4fc5-adfb-715162492b0f.jpg"", ""photo_2350138b-88dc-4362-8e80-fd561d155434.jpg""]","[""doc_280ce50a-a800-4bb1-a97e-94d111847135.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178910,2025-12-05 12:30:12.178911
51d43e5c-010b-448d-ae7b-91c5d03f5a17,524d8475-7990-4db6-85ff-0ed9feb65210,PC15,inauguration,Milestone for promise in Warangal,7,2025-04-01,2025-12-04,completed,68,"[""Deliverable 1"", ""Deliverable 2"", ""Deliverable 3""]",Team 1,1920121.19,874850.8,[],not_required,verifier_3,2025-12-04,"[""photo_86dcf40c-9ba9-496d-8080-abc14fc53157.jpg""]","[""doc_c333881c-e67c-4b05-8b72-4f3cc20efd23.pdf"", ""doc_d0f96c2d-36cd-41cb-bfd0-78e6c4464433.pdf""]",Milestone tracking notes for Warangal,2025-12-05 12:30:12.178929,2025-12-05 12:30:12.178929
